id_amat;id_via;anagrafica;gerarchia;rete;tipologia;sede;marcia;norma;fine_lavor;lunghezza;LONG_X_4326_CENTROID;LAT_Y_4326_CENTROID;Location
4424;"1163";VIALE FRANCESCO RESTELLI;;verde;promiscuo pedoni;parco o area verde;bidirezionale;non regolamentato - parco o area verde;"0";"53";9.19637064441881;45.4892591531599;"(45.4892591531599, 9.196370644418813)"
4425;"1163";VIALE FRANCESCO RESTELLI;;urbana;promiscuo veicoli;carreggiata;bidirezionale;FACILITAZIONE - Z30;"0";"97";9.19591269613071;45.4887106388091;"(45.4887106388091, 9.19591269613071)"
4427;;AREA VERDE CITYLIFE;;verde;promiscuo pedoni;parco o area verde;bidirezionale;non regolamentato - parco o area verde;"2018";"89";9.15234909931496;45.4778533802606;"(45.477853380260626, 9.15234909931496)"
4431;"6732";VIA LUCIO CORNELIO SILLA;;urbana;promiscuo veicoli;carreggiata;bidirezionale;FACILITAZIONE - Z30;"0";"212";9.07676801292425;45.4940767395312;"(45.49407673953118, 9.076768012924248)"
4432;"5159";VIA MAGOLFA;;urbana;promiscuo pedoni;carreggiata;bidirezionale;FACILITAZIONE - area pedonale;"0";"230";9.17657270866661;45.45085463331;"(45.45085463331003, 9.176572708666608)"
4433;"4312";VIA ENRICO PERESSUTTI;;verde;promiscuo pedoni;parco o area verde;bidirezionale;non regolamentato - parco o area verde;"0";"602";9.20654148970093;45.4229503435715;"(45.42295034357154, 9.206541489700932)"
4434;"4312";VIA ENRICO PERESSUTTI;;verde;promiscuo pedoni;parco o area verde;bidirezionale;non regolamentato - parco o area verde;"0";"592";9.212154542057;45.4255677671361;"(45.42556776713612, 9.212154542057)"
4435;;AREA VERDE DI VIA VALSESIA;;verde;promiscuo pedoni;parco o area verde;bidirezionale;non regolamentato - parco o area verde;"0";"446";9.10056433977138;45.456628624632;"(45.45662862463196, 9.100564339771381)"
4436;"1108";VIA MELCHIORRE GIOIA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"2022";"5";9.19288168045919;45.4828674547358;"(45.482867454735775, 9.192881680459186)"
4437;"1108";VIA MELCHIORRE GIOIA;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"2022";"3";9.19324286644795;45.4827753704004;"(45.482775370400375, 9.193242866447948)"
4438;"1108";VIA MELCHIORRE GIOIA;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"2022";"5";9.19294853524796;45.482895577748;"(45.48289557774799, 9.192948535247961)"
4439;"1108";VIA MELCHIORRE GIOIA;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"2022";"4";9.19319461587735;45.4830809248655;"(45.48308092486553, 9.19319461587735)"
4440;"1108";VIA MELCHIORRE GIOIA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"2022";"20";9.19307978411253;45.4828344246076;"(45.48283442460756, 9.193079784112532)"
4441;"1108";VIA MELCHIORRE GIOIA;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"2022";"9";9.19321768133933;45.4827600263425;"(45.48276002634252, 9.193217681339325)"
4442;"1108";VIA MELCHIORRE GIOIA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"2022";"21";9.19305374506314;45.4829868404735;"(45.4829868404735, 9.193053745063136)"
4443;"1108";VIA MELCHIORRE GIOIA;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"2022";"8";9.19316615146762;45.4830878372748;"(45.48308783727476, 9.193166151467619)"
4444;"1108";VIA MELCHIORRE GIOIA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"2022";"15";9.19329521581411;45.483034225888;"(45.48303422588799, 9.193295215814107)"
4445;"1108";VIA MELCHIORRE GIOIA;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"2022";"8";9.19342141477265;45.4829756435888;"(45.482975643588844, 9.193421414772654)"
4446;"1108";VIA MELCHIORRE GIOIA;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"2022";"8";9.19347444064145;45.4829528351564;"(45.48295283515637, 9.193474440641445)"
4447;"1108";VIA MELCHIORRE GIOIA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"2022";"21";9.1933421229799;45.4828618718877;"(45.48286187188775, 9.193342122979903)"
4448;"1108";VIA MELCHIORRE GIOIA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"2022";"5";9.19316386492388;45.4831392108259;"(45.48313921082593, 9.193163864923878)"
4449;"1108";VIA MELCHIORRE GIOIA;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"2022";"4";9.19355182535398;45.4829636791089;"(45.48296367910889, 9.193551825353978)"
4450;"1108";VIA MELCHIORRE GIOIA;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;corsia ciclabile;"2022";"3";9.19359897730326;45.48296125046;"(45.482961250459994, 9.19359897730326)"
4451;"1108";VIA MELCHIORRE GIOIA;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"2022";"4";9.19322373016504;45.4827022831483;"(45.48270228314827, 9.19322373016504)"
4452;"1108";VIA MELCHIORRE GIOIA;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"2022";"4";9.19294191722563;45.482877700616;"(45.482877700615965, 9.192941917225628)"
4453;"7477";VIA EMANUELE KANT;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;non regolamentato;"2012";"14";9.11569010705202;45.493799654078;"(45.493799654078046, 9.115690107052018)"
4454;"5152";VIA FILIPPO ARGELATI;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - discorde;ordinanza lavori stradali;"2022";"168";9.16817240167003;45.4469919697432;"(45.44699196974318, 9.16817240167003)"
4455;"5152";VIA FILIPPO ARGELATI;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - discorde;ordinanza lavori stradali;"2022";"8";9.16745835265006;45.4476035979638;"(45.44760359796382, 9.167458352650062)"
4456;"5152";VIA FILIPPO ARGELATI;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - discorde;ordinanza lavori stradali;"2022";"13";9.16735439220206;45.4476261020021;"(45.4476261020021, 9.167354392202057)"
4457;"6458";VIA ANTONIO SANT'ELIA;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;ordinanza lavori stradali;"2021";"3";9.13032232627595;45.4857861570342;"(45.485786157034156, 9.130322326275953)"
4458;"6458";VIA ANTONIO SANT'ELIA;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;ordinanza lavori stradali;"2021";"21";9.13013491212256;45.4858675910073;"(45.48586759100727, 9.130134912122559)"
4459;"6458";VIA ANTONIO SANT'ELIA;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;ordinanza lavori stradali;"2021";"9";9.13024532706732;45.4857874180149;"(45.48578741801486, 9.13024532706732)"
4460;"6490";VIA CARLO OSMA;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;ordinanza lavori stradali;"2021";"4";9.12949190503831;45.4862148168905;"(45.48621481689045, 9.129491905038307)"
4461;"6490";VIA CARLO OSMA;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;ordinanza lavori stradali;"2021";"5";9.12946984520954;45.4862501422774;"(45.486250142277385, 9.129469845209542)"
4462;"6490";VIA CARLO OSMA;;urbana;promiscuo pedoni;carreggiata;bidirezionale;ordinanza lavori stradali;"2021";"53";9.12979344574073;45.4860809238526;"(45.48608092385257, 9.129793445740725)"
4463;;PARCO BADEN-POWELL;;verde;promiscuo pedoni;parco o area verde;bidirezionale;non regolamentato - parco o area verde;"0";"256";9.16694891477734;45.4486570054052;"(45.44865700540518, 9.166948914777336)"
4464;"7454";VIA ERITREA;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;ordinanza lavori stradali;"2021";"4";9.13870264359836;45.5077129436992;"(45.507712943699175, 9.138702643598364)"
4465;"7451";VIA FILIPPO PALIZZI;;ciclabile;ciclabile segnaletica;marciapiede;bidirezionale;ordinanza lavori stradali;"2021";"88";9.13759439835638;45.508418026228;"(45.508418026228014, 9.13759439835638)"
4466;"7454";VIA ERITREA;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;ordinanza lavori stradali;"2021";"13";9.13791806096766;45.5087519983705;"(45.50875199837053, 9.137918060967662)"
4467;"7454";VIA ERITREA;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;ordinanza lavori stradali;"2021";"21";9.1381231992999;45.5087988723643;"(45.50879887236432, 9.138123199299905)"
4468;"7454";VIA ERITREA;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;ordinanza lavori stradali;"2021";"100";9.13845810478338;45.5084561951021;"(45.50845619510206, 9.138458104783378)"
4469;"7454";VIA ERITREA;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;ordinanza lavori stradali;"2021";"14";9.13851105404295;45.5079596843193;"(45.507959684319346, 9.138511054042954)"
4470;"7454";VIA ERITREA;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;ordinanza lavori stradali;"2021";"25";9.13850556937561;45.5077954552463;"(45.507795455246324, 9.138505569375607)"
4471;"7454";VIA ERITREA;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;ordinanza lavori stradali;"2021";"7";9.13863698108756;45.5077178477702;"(45.507717847770245, 9.138636981087565)"
4472;"7454";VIA ERITREA;;ciclabile;ciclabile segnaletica;marciapiede;bidirezionale;ordinanza lavori stradali;"2021";"8";9.13754813676035;45.511421387934;"(45.511421387934035, 9.13754813676035)"
4473;"7461";VIA ANTONIO ALDINI;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - discorde;ordinanza lavori stradali;"2021";"128";9.13770791834805;45.5131283422711;"(45.51312834227112, 9.13770791834805)"
4474;"7461";VIA ANTONIO ALDINI;;urbana;promiscuo veicoli;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"0";"124";9.13773293964674;45.513091790156;"(45.51309179015602, 9.137732939646742)"
4475;"7461";VIA ANTONIO ALDINI;;ciclabile;ciclabile segnaletica;marciapiede;monodirezionale - concorde;ordinanza lavori stradali;"2021";"6";9.13686023517581;45.5130439917233;"(45.51304399172331, 9.136860235175806)"
4476;"7490";VIA MICHELE LESSONA;;ciclabile;ciclabile segnaletica;marciapiede;monodirezionale - concorde;ordinanza lavori stradali;"2021";"16";9.13665467255637;45.5130781961466;"(45.51307819614661, 9.136654672556372)"
4477;"7461";VIA ANTONIO ALDINI;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;ordinanza lavori stradali;"2021";"5";9.13696908135211;45.5129477093894;"(45.51294770938942, 9.136969081352113)"
4478;"7454";VIA ERITREA;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;ordinanza lavori stradali;"2021";"6";9.13755809429471;45.5114850601022;"(45.511485060102196, 9.13755809429471)"
4479;"7454";VIA ERITREA;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;ordinanza lavori stradali;"2021";"168";9.13721935081956;45.5121863910133;"(45.51218639101327, 9.137219350819556)"
4480;"7461";VIA ANTONIO ALDINI;;ciclabile;ciclabile segnaletica;marciapiede;monodirezionale - concorde;ordinanza lavori stradali;"2021";"11";9.13667308721289;45.513002047015;"(45.51300204701498, 9.136673087212895)"
4481;"7461";VIA ANTONIO ALDINI;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"2021";"9";9.13676399651234;45.5130387596701;"(45.51303875967014, 9.136763996512341)"
4482;"7461";VIA ANTONIO ALDINI;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"2021";"4";9.13668091281253;45.5129362337295;"(45.51293623372949, 9.13668091281253)"
4483;"7461";VIA ANTONIO ALDINI;;ciclabile;ciclabile segnaletica;marciapiede;monodirezionale - concorde;ordinanza lavori stradali;"2021";"9";9.13691871054552;45.5129142045016;"(45.51291420450164, 9.13691871054552)"
4484;"7461";VIA ANTONIO ALDINI;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"2021";"8";9.13680961889063;45.5128922455046;"(45.51289224550463, 9.136809618890629)"
4485;"7461";VIA ANTONIO ALDINI;;ciclabile;ciclabile segnaletica;marciapiede;monodirezionale - concorde;ordinanza lavori stradali;"2021";"8";9.13671825951918;45.5128877263936;"(45.51288772639362, 9.136718259519178)"
4486;"7461";VIA ANTONIO ALDINI;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;ordinanza lavori stradali;"2021";"3";9.1369389493277;45.5130253864625;"(45.513025386462544, 9.136938949327703)"
4487;"7461";VIA ANTONIO ALDINI;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;ordinanza lavori stradali;"2021";"5";9.13695317608128;45.5129899434384;"(45.512989943438384, 9.13695317608128)"
4488;"7461";VIA ANTONIO ALDINI;;verde;promiscuo pedoni;parco o area verde;bidirezionale;non regolamentato - parco o area verde;"0";"82";9.13903524863937;45.5132793524259;"(45.51327935242593, 9.139035248639368)"
4489;"1727";VIALE PIERO ALBERTO PIRELLI;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;ordinanza lavori stradali;"2022";"20";9.21434734203656;45.5212146844639;"(45.52121468446392, 9.214347342036563)"
4490;"1727";VIALE PIERO ALBERTO PIRELLI;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;ordinanza lavori stradali;"2022";"402";9.21334825389879;45.5194487781061;"(45.51944877810607, 9.213348253898788)"
4491;"1727";VIALE PIERO ALBERTO PIRELLI;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;ordinanza lavori stradali;"2022";"11";9.21236919845764;45.5177234397559;"(45.51772343975588, 9.212369198457644)"
4492;"1727";VIALE PIERO ALBERTO PIRELLI;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;ordinanza lavori stradali;"2022";"46";9.21223865552733;45.5174858971588;"(45.51748589715877, 9.212238655527333)"
4493;"1727";VIALE PIERO ALBERTO PIRELLI;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;ordinanza lavori stradali;"2022";"3";9.21206625610576;45.5171950090484;"(45.517195009048436, 9.212066256105757)"
4494;"1727";VIALE PIERO ALBERTO PIRELLI;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;ordinanza lavori stradali;"2022";"3";9.20829993898795;45.5105222671439;"(45.5105222671439, 9.208299938987954)"
4495;"1727";VIALE PIERO ALBERTO PIRELLI;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;ordinanza lavori stradali;"2022";"165";9.20891483823234;45.5111028410789;"(45.51110284107886, 9.20891483823234)"
4496;"1727";VIALE PIERO ALBERTO PIRELLI;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"2022";"8";9.20932654025383;45.5118301412595;"(45.51183014125954, 9.209326540253826)"
4497;"1727";VIALE PIERO ALBERTO PIRELLI;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;ordinanza lavori stradali;"2022";"157";9.20971637879717;45.5125193482823;"(45.512519348282304, 9.209716378797168)"
4498;"1727";VIALE PIERO ALBERTO PIRELLI;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"2022";"8";9.21010623424542;45.5132128680503;"(45.51321286805026, 9.210106234245423)"
4499;"1727";VIALE PIERO ALBERTO PIRELLI;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;ordinanza lavori stradali;"2022";"73";9.21029940712211;45.5135540571899;"(45.51355405718995, 9.210299407122111)"
4500;"1727";VIALE PIERO ALBERTO PIRELLI;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"2022";"9";9.21050232905325;45.5138924615071;"(45.51389246150713, 9.210502329053249)"
4501;"1727";VIALE PIERO ALBERTO PIRELLI;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;ordinanza lavori stradali;"2022";"75";9.21069034924301;45.5142456515179;"(45.51424565151788, 9.21069034924301)"
4502;"1727";VIALE PIERO ALBERTO PIRELLI;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"2022";"7";9.21088077737851;45.5145887336269;"(45.514588733626894, 9.210880777378511)"
4503;"1727";VIALE PIERO ALBERTO PIRELLI;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;ordinanza lavori stradali;"2022";"189";9.21134849041971;45.5154080050447;"(45.51540800504475, 9.211348490419713)"
4504;"1727";VIALE PIERO ALBERTO PIRELLI;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"2022";"10";9.21181947755019;45.5162384394181;"(45.51623843941814, 9.211819477550193)"
4505;"1727";VIALE PIERO ALBERTO PIRELLI;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;ordinanza lavori stradali;"2022";"99";9.21207394804162;45.5166959982756;"(45.51669599827561, 9.212073948041624)"
4506;"1727";VIALE PIERO ALBERTO PIRELLI;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;ordinanza lavori stradali;"2022";"4";9.21228379016196;45.5171181710982;"(45.51711817109823, 9.212283790161957)"
4507;"1727";VIALE PIERO ALBERTO PIRELLI;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;ordinanza lavori stradali;"2022";"11";9.21210268471356;45.5172502136805;"(45.517250213680505, 9.212102684713559)"
4508;"1727";VIALE PIERO ALBERTO PIRELLI;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;ordinanza lavori stradali;"2022";"6";9.20806690897587;45.5101255902609;"(45.51012559026086, 9.208066908975868)"
4509;"1727";VIALE PIERO ALBERTO PIRELLI;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"2022";"14";9.21217269634975;45.5171460881297;"(45.5171460881297, 9.212172696349752)"
4510;"1727";VIALE PIERO ALBERTO PIRELLI;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"2022";"6";9.21126315914165;45.5158132642134;"(45.515813264213435, 9.21126315914165)"
4511;"1727";VIALE PIERO ALBERTO PIRELLI;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;ordinanza lavori stradali;"2022";"34";9.21117130532146;45.5156439460283;"(45.51564394602833, 9.21117130532146)"
4512;"1727";VIALE PIERO ALBERTO PIRELLI;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"2022";"6";9.21107382790961;45.5154791952321;"(45.51547919523212, 9.211073827909612)"
4513;"1727";VIALE PIERO ALBERTO PIRELLI;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;ordinanza lavori stradali;"2022";"167";9.21066000970843;45.5147589387497;"(45.514758938749665, 9.210660009708425)"
4514;"1727";VIALE PIERO ALBERTO PIRELLI;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"2022";"20";9.21022275435732;45.5139737383623;"(45.51397373836234, 9.210222754357321)"
4515;"1727";VIALE PIERO ALBERTO PIRELLI;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;ordinanza lavori stradali;"2022";"402";9.20923255900852;45.5122058261475;"(45.51220582614752, 9.20923255900852)"
4516;"1727";VIALE PIERO ALBERTO PIRELLI;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"2022";"14";9.20840455043743;45.5104937766425;"(45.510493776642534, 9.208404550437429)"
4517;"1727";VIALE PIERO ALBERTO PIRELLI;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;ordinanza lavori stradali;"2022";"4";9.20787276624464;45.5100535804605;"(45.51005358046047, 9.207872766244638)"
4518;"1727";VIALE PIERO ALBERTO PIRELLI;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;ordinanza lavori stradali;"2022";"13";9.20797054653701;45.5100818525544;"(45.510081852554364, 9.207970546537009)"
4519;"1727";VIALE PIERO ALBERTO PIRELLI;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;ordinanza lavori stradali;"2022";"7";9.20809346866075;45.5101837242755;"(45.51018372427548, 9.20809346866075)"
4520;"1727";VIALE PIERO ALBERTO PIRELLI;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;ordinanza lavori stradali;"2022";"37";9.20819039189948;45.510372273028;"(45.510372273028, 9.208190391899477)"
4521;"1727";VIALE PIERO ALBERTO PIRELLI;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;ordinanza lavori stradali;"2022";"3";9.21207248413417;45.517175717644;"(45.51717571764398, 9.212072484134168)"
4522;"1727";VIALE PIERO ALBERTO PIRELLI;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;ordinanza lavori stradali;"2022";"161";9.21166815442528;45.5165117225982;"(45.51651172259818, 9.21166815442528)"
4523;"6619";PIAZZA MELOZZO DA FORLI';;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"2022";"85";9.13054210370204;45.4681988951942;"(45.468198895194185, 9.130542103702041)"
4524;"6619";PIAZZA MELOZZO DA FORLI';;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"2022";"47";9.13048615095282;45.4680762559123;"(45.46807625591229, 9.130486150952823)"
4525;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"2022";"16";9.12257484910081;45.4706485960823;"(45.470648596082256, 9.122574849100811)"
4526;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"2022";"12";9.12992950258152;45.4682665115494;"(45.4682665115494, 9.129929502581524)"
4527;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"2022";"19";9.13006561517478;45.4681254652451;"(45.46812546524505, 9.130065615174782)"
4528;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;corsia ciclabile;"2022";"210";9.12859563667277;45.4685724490339;"(45.46857244903394, 9.128595636672774)"
4529;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;corsia ciclabile;"2022";"91";9.12937957281873;45.4682283567543;"(45.468228356754324, 9.12937957281873)"
4530;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"2022";"12";9.12874879335947;45.4683731969921;"(45.46837319699212, 9.12874879335947)"
4531;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;corsia ciclabile;"2022";"129";9.12790395516907;45.4686055139131;"(45.468605513913126, 9.127903955169067)"
4532;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"2022";"17";9.12701303736431;45.4687217477569;"(45.46872174775686, 9.127013037364314)"
4533;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;corsia ciclabile;"2022";"18";9.12679925780107;45.468750562758;"(45.46875056275796, 9.126799257801075)"
4534;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"2022";"9";9.12663391395007;45.4687751920833;"(45.4687751920833, 9.12663391395007)"
4535;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;corsia ciclabile;"2022";"109";9.1254963898413;45.4693341969988;"(45.46933419699884, 9.125496389841302)"
4536;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"2022";"9";9.12483925366785;45.4695604783851;"(45.46956047838506, 9.124839253667849)"
4537;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"2022";"13";9.12422821651704;45.4697472448567;"(45.46974724485675, 9.12422821651704)"
4538;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;corsia ciclabile;"2022";"12";9.12407659160761;45.4697814963712;"(45.46978149637118, 9.124076591607611)"
4539;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;corsia ciclabile;"2022";"41";9.124546821505;45.4696520399138;"(45.46965203991384, 9.124546821504996)"
4540;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"2022";"59";9.12367963088368;45.4699271204337;"(45.469927120433674, 9.123679630883679)"
4541;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;corsia ciclabile;"2022";"32";9.12310162653307;45.4702172166667;"(45.47021721666674, 9.123101626533074)"
4542;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"2022";"18";9.1228669555662;45.4703686518252;"(45.470368651825154, 9.122866955566199)"
4543;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;corsia ciclabile;"2022";"21";9.12271605221115;45.4705113598776;"(45.47051135987756, 9.12271605221115)"
4544;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"2022";"15";9.1272667194511;45.4689725263865;"(45.468972526386516, 9.127266719451097)"
4545;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;corsia ciclabile;"2022";"358";9.12515604088247;45.469684067228;"(45.469684067228016, 9.125156040882475)"
4546;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"2022";"20";9.12620469822496;45.468941025522;"(45.468941025521985, 9.12620469822496)"
4547;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;corsia ciclabile;"2022";"17";9.12640770139478;45.468854617165;"(45.46885461716497, 9.126407701394779)"
4548;"6624";VIA NOVARA;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"2022";"196";9.12064133866647;45.4718180858064;"(45.47181808580639, 9.12064133866647)"
4549;"6624";VIA NOVARA;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"2022";"280";9.12184099392021;45.4713696182413;"(45.471369618241255, 9.121840993920209)"
4550;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;corsia ciclabile;"2022";"62";9.12015359697632;45.4723495680276;"(45.47234956802762, 9.120153596976323)"
4551;"6624";VIA NOVARA;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"2022";"84";9.12210673806581;45.4709549694833;"(45.47095496948334, 9.122106738065806)"
4552;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"2022";"9";9.12165394227781;45.4712255415658;"(45.471225541565786, 9.121653942277806)"
4553;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;corsia ciclabile;"2022";"35";9.11872315319311;45.4731936648729;"(45.47319366487289, 9.118723153193105)"
