id_area;municipio;area;località;obj_id;codice;descrizione_codice;data_ini;area_mq;perim_m;LONG_X_4326;LAT_Y_4326;Location
7_338;7;338;parco Annarumma Antonio;53339;S327554;Area fruizione cani;2011/07/15;691.306773483048;93.2392091164726;9.1187331763;45.4587604016;"(45.4587604016, 9.1187331763)"
7_231;7;231;piazza Selinunte;48608;S327554;Area fruizione cani;2008/06/18;252.805758897748;64.7826677104322;9.1377664409;45.4717950689;"(45.4717950689, 9.1377664409)"
7_231;7;231;piazza Selinunte;48607;S327554;Area fruizione cani;2008/06/18;233.985182306991;63.5398257449312;9.1370350175;45.4718421271;"(45.4718421271, 9.1370350175)"
7_276;7;276;piazza Po;166303;S327554;Area fruizione cani;2019/12/19;1278.3327881639;153.503705433065;9.1586820566;45.4622169516;"(45.4622169516, 9.1586820566)"
7_276;7;276;piazza Po;166304;S327554;Area fruizione cani;2019/12/19;839.537714295828;131.798441781212;9.1584507235;45.462553198;"(45.462553198, 9.1584507235)"
8_041;8;041;vie Trenno - Ippodromo;166954;S327554;Area fruizione cani;2020/06/05;1296.78940687933;169.690624069785;9.1231205596;45.4859111272;"(45.4859111272, 9.1231205596)"
8_049;8;049;via Chiarelli;25502;S327554;Area fruizione cani;2003/08/05;1029.34811919443;169.479431396178;9.1200407079;45.4918190738;"(45.4918190738, 9.1200407079)"
8_431;8;431;giardino Salvador Allende;112445;S327554;Area fruizione cani;2012/07/01;944.649886681841;151.9888999263;9.1611871075;45.4820767143;"(45.4820767143, 9.1611871075)"
8_014;8;014;vie Borsa - Cilea;119790;S327554;Area fruizione cani;2014/10/27;1401.52878510166;193.573859086538;9.0963375177;45.5012389511;"(45.5012389511, 9.0963375177)"
8_525;8;525;parco Guido Vergani;128433;S327554;Area fruizione cani;2015/12/18;2045.41825671831;189.031261738377;9.1621833401;45.471289565;"(45.471289565, 9.1621833401)"
8_525;8;525;parco Guido Vergani;123571;S327554;Area fruizione cani;2015/09/24;1147.95488633838;137.233907411266;9.1618697475;45.4707799916;"(45.4707799916, 9.1618697475)"
8_528;8;528;giardino Carmelo Bene;123595;S327554;Area fruizione cani;2015/09/21;1105.75864283663;147.279722744984;9.1643281675;45.4941622159;"(45.4941622159, 9.1643281675)"
8_538;8;538;"vie Fabrizi, Cinque Maggio, Aldini, Eritrea";132457;S327554;Area fruizione cani;2017/05/18;403.675898570368;84.5506338788342;9.1346667236;45.5114740092;"(45.5114740092, 9.1346667236)"
8_013;8;013;giardino Ilaria Alpi;173260;S327554;Area fruizione cani;2023/02/17;1967.96567488339;170.008076129862;9.0973471912;45.5037519238;"(45.5037519238, 9.0973471912)"
8_156;8;156;piazza Firenze;173149;S327554;Area fruizione cani;2022/12/31;726.152548183823;131.82793992675;9.1568218037;45.4885675572;"(45.4885675572, 9.1568218037)"
8_523;8;523;parco Valentino Bompiani;40916;S327554;Area fruizione cani;2007/05/01;4363.01779746917;287.280923975252;9.164697218;45.4780344002;"(45.4780344002, 9.164697218)"
8_071;8;071;piazzale Lotto;132034;S327554;Area fruizione cani;2017/03/15;1006.27986888158;132.788717241147;9.141039233;45.4799482667;"(45.4799482667, 9.141039233)"
8_024;8;024;giardini dei Caduti di Nassiriya;131668;S327554;Area fruizione cani;2017/01/27;613.717093183155;100.046528440124;9.1291798103;45.493586053;"(45.493586053, 9.1291798103)"
8_326;8;326;via Tolentino;25394;S327554;Area fruizione cani;2003/10/09;2899.11494998719;223.889748981431;9.1596843103;45.4894942853;"(45.4894942853, 9.1596843103)"
8_064;8;064;via Terzaghi;131934;S327554;Area fruizione cani;2017/02/08;831.852168466258;121.481201589952;9.1329297966;45.4868035877;"(45.4868035877, 9.1329297966)"
8_036;8;036;parco Sandro Pertini;166309;S327554;Area fruizione cani;2019/10/01;1060.65781107816;176.165301594278;9.1075088849;45.4971959691;"(45.4971959691, 9.1075088849)"
8_309;8;309;piazza Coriolano;47019;S327554;Area fruizione cani;2009/07/01;733.859054509821;206.979691986057;9.1745404925;45.487681255;"(45.487681255, 9.1745404925)"
8_036;8;036;parco Sandro Pertini;166310;S327554;Area fruizione cani;2019/10/01;1724.03269937523;173.20801184984;9.1070160257;45.4971942025;"(45.4971942025, 9.1070160257)"
8_036;8;036;parco Sandro Pertini;166311;S327554;Area fruizione cani;2019/10/01;1051.33378624562;133.227033963658;9.1060999395;45.4947522669;"(45.4947522669, 9.1060999395)"
8_036;8;036;parco Sandro Pertini;166312;S327554;Area fruizione cani;2019/10/01;1010.4181246226;134.957287942546;9.106300869;45.4945569913;"(45.4945569913, 9.106300869)"
8_009;8;009;vie Boine - Collecchio;25438;S327554;Area fruizione cani;2003/08/06;790.731750001179;108.763275535442;9.1429221926;45.4852257541;"(45.4852257541, 9.1429221926)"
8_516;8;516;parco Cascina Merlata;140897;S327554;Area fruizione cani;2018/11/30;474.407273313229;92.7185654398043;9.1045876776;45.5094287985;"(45.5094287985, 9.1045876776)"
8_516;8;516;parco Cascina Merlata;140898;S327554;Area fruizione cani;2018/11/30;545.088193204806;97.0127287918458;9.1041857514;45.5093374762;"(45.5093374762, 9.1041857514)"
8_516;8;516;parco Cascina Merlata;140939;S327554;Area fruizione cani;2018/11/30;1272.88042834555;139.541075930855;9.1046726989;45.5111930836;"(45.5111930836, 9.1046726989)"
8_533;8;533;vie Ludovico di Breme - Giovanni da Udine;139747;S327554;Area fruizione cani;2018/10/05;435.014359940534;94.7106295790426;9.1373407832;45.4995497599;"(45.4995497599, 9.1373407832)"
8_168;8;168;vie Aldini - Graf;173125;S327554;Area fruizione cani;2022/12/17;1058.88880860137;162.526539539566;9.1390930303;45.5129589437;"(45.5129589437, 9.1390930303)"
8_305;8;305;vie Messina - Calvino;25393;S327554;Area fruizione cani;2003/10/09;432.908899996958;98.025957976355;9.1714673053;45.4889206752;"(45.4889206752, 9.1714673053)"
8_341;8;341;piazza Giulio Cesare;25448;S327554;Area fruizione cani;2003/10/09;1007.63804999478;126.550906349255;9.1565284096;45.4737032785;"(45.4737032785, 9.1565284096)"
8_209;8;209;parco di Villa Scheibler;26896;S327554;Area fruizione cani;2003/10/14;1743.64705000405;176.302495109809;9.1307137269;45.5171888987;"(45.5171888987, 9.1307137269)"
8_209;8;209;parco di Villa Scheibler;26897;S327554;Area fruizione cani;2003/10/14;1452.7260999908;155.135827819235;9.1315125359;45.5145948278;"(45.5145948278, 9.1315125359)"
8_209;8;209;parco di Villa Scheibler;26898;S327554;Area fruizione cani;2003/10/14;1124.04989999423;135.267524057004;9.133794181;45.5140870812;"(45.5140870812, 9.133794181)"
8_209;8;209;parco di Villa Scheibler;26899;S327554;Area fruizione cani;2003/10/14;1282.55300000436;147.083124891362;9.1353239957;45.5171954389;"(45.5171954389, 9.1353239957)"
8_223;8;223;via De Roberto;131501;S327554;Area fruizione cani;2016/12/23;414.8102911351;89.7705487963997;9.1381377952;45.5146774136;"(45.5146774136, 9.1381377952)"
8_033;8;033;via Lampugnano;25498;S327554;Area fruizione cani;2014/08/01;1144.66370817833;150.967641910826;9.1121170124;45.4913339452;"(45.4913339452, 9.1121170124)"
8_206;8;206;via Sapri;47522;S327554;Area fruizione cani;2009/07/01;1846.41539800245;177.208427359453;9.1295698088;45.5071089673;"(45.5071089673, 9.1295698088)"
8_038;8;038;giardino Pierangelo Bertoli;112434;S327554;Area fruizione cani;2012/05/16;1764.3523472553;183.654590123774;9.1191398225;45.4945080603;"(45.4945080603, 9.1191398225)"
8_038;8;038;giardino Pierangelo Bertoli;112433;S327554;Area fruizione cani;2012/05/16;1864.17187944543;197.44536560351;9.118816731;45.4942229181;"(45.4942229181, 9.118816731)"
8_222;8;222;vie Villapizzone - Cretese;48204;S327554;Area fruizione cani;2009/07/01;871.503694033063;116.414175612779;9.1457877281;45.5018414813;"(45.5018414813, 9.1457877281)"
8_219;8;219;vie Traiano - Colonna - Arnaboldi;53325;S327554;Area fruizione cani;2011/06/30;491.404901243092;137.286510935025;9.1478612549;45.49040263;"(45.49040263, 9.1478612549)"
8_541;8;541;vie Appennini - Consolini - Bolla;166436;S327554;Area fruizione cani;2020/02/06;601.367895487986;98.7380196418878;9.1090507355;45.5026377492;"(45.5026377492, 9.1090507355)"
8_161;8;161;piazzale Chiesa Damiano;47015;S327554;Area fruizione cani;2009/07/01;337.375295613057;71.7006200346462;9.1558949074;45.4840747481;"(45.4840747481, 9.1558949074)"
8_162;8;162;parco Testori;25447;S327554;Area fruizione cani;2014/06/19;1663.86990646273;172.106288311165;9.1553043905;45.4993218096;"(45.4993218096, 9.1553043905)"
8_174;8;174;vie Castelli - Fusinato - Riccione;130593;S327554;Area fruizione cani;2016/08/08;691.080455147748;122.548199367013;9.1528295385;45.5002543489;"(45.5002543489, 9.1528295385)"
8_174;8;174;vie Castelli - Fusinato - Riccione;47016;S327554;Area fruizione cani;2009/07/01;381.763787940326;103.734728402885;9.1520934753;45.500885019;"(45.500885019, 9.1520934753)"
8_452;8;452;parco Franco Verga;141468;S327554;Area fruizione cani;2019/07/26;1285.51212598163;140.112209310622;9.1456405118;45.5072123568;"(45.5072123568, 9.1456405118)"
8_452;8;452;parco Franco Verga;114812;S327554;Area fruizione cani;2013/03/01;1245.65887696045;152.9576248211;9.1408553818;45.5071247785;"(45.5071247785, 9.1408553818)"
8_199;8;199;piazzale Accursio;25491;S327554;Area fruizione cani;2003/10/14;922.663350002736;163.767900291325;9.1458127102;45.4921559754;"(45.4921559754, 9.1458127102)"
8_199;8;199;piazzale Accursio;25490;S327554;Area fruizione cani;2013/03/25;631.949326194823;131.176355089741;9.1452731213;45.4932797173;"(45.4932797173, 9.1452731213)"
9_218;9;218;viali Sarca - Silvestri - Fulvio Testi;122425;S327554;Area fruizione cani;2015/06/13;714.446949436176;116.16149377864;9.2063869609;45.5120049438;"(45.5120049438, 9.2063869609)"
9_270;9;270;vie Giolli - Testi;25429;S327554;Area fruizione cani;2012/09/21;424.52559223026;112.661591824697;9.2101049074;45.5239618702;"(45.5239618702, 9.2101049074)"
9_267;9;267;viale Ca' Granda - De Angelis;47018;S327554;Area fruizione cani;2009/07/01;438.340536023024;95.3197901136909;9.1907948163;45.5083613712;"(45.5083613712, 9.1907948163)"
9_370;9;370;viale Fulvio Testi - della Porta;171569;S327554;Area fruizione cani;2022/03/23;299.254731110223;69.8223749317291;9.2064560766;45.5182884963;"(45.5182884963, 9.2064560766)"
9_280;9;280;giardino Maria Peron e suor Giovanna Mosna;43474;S327554;Area fruizione cani;2008/08/24;408.454214674536;89.4583531315832;9.1961539055;45.5205984477;"(45.5205984477, 9.1961539055)"
9_030;9;030;via De Castillia;117444;S327554;Area fruizione cani;2014/03/12;703.588153745681;131.411950205379;9.1879628521;45.485440011;"(45.485440011, 9.1879628521)"
9_150;9;150;parco delle Favole;175470;S327554;Area fruizione cani;2024/01/08;746.881500047054;110.802587822779;9.1789517027;45.5130119288;"(45.5130119288, 9.1789517027)"
9_140;9;140;vie Forni - Comasina - Modignani;25431;S327554;Area fruizione cani;2013/05/07;973.749506000914;150.024058696542;9.168113734;45.5240172238;"(45.5240172238, 9.168113734)"
9_148;9;148;parco Villa Litta;25456;S327554;Area fruizione cani;2003/11/10;8938.2865499917;620.562546229807;9.1678942992;45.5152346437;"(45.5152346437, 9.1678942992)"
9_138;9;138;vie Dora Riparia - Carli - Salvemini;25436;S327554;Area fruizione cani;2003/05/29;400.047250005418;76.2219435046525;9.1652739377;45.5275885711;"(45.5275885711, 9.1652739377)"
9_547;9;547;piazza Einaudi - viale della Liberazione;140505;S327554;Area fruizione cani;2018/11/15;846.717858891934;180.334940943784;9.1942593939;45.4830392068;"(45.4830392068, 9.1942593939)"
9_428;9;428;vie Sarca - Emanueli;175469;S327554;Area fruizione cani;2024/01/08;1068.78084597427;137.228610614115;9.2094591566;45.5161192405;"(45.5161192405, 9.2094591566)"
9_028;9;028;vie Cusio - Toce - Boltraffio;139485;S327554;Area fruizione cani;2018/06/18;570.917999987533;127.401586166754;9.1870083736;45.4929337298;"(45.4929337298, 9.1870083736)"
9_045;9;045;vie Stelvio - Bassi;114656;S327554;Area fruizione cani;2013/03/13;802.150861037884;157.652297973317;9.1896010224;45.493982202;"(45.493982202, 9.1896010224)"
9_262;9;262;giardino Gina Galeotti Bianchi;122422;S327554;Area fruizione cani;2015/06/12;292.82463752266;79.6999346254412;9.1889850358;45.5148111515;"(45.5148111515, 9.1889850358)"
9_502;9;502;vie Sesto San Giovanni - Padre Gerardo Beccaro;117324;S327554;Area fruizione cani;2012/01/01;735.651215852662;108.769619765849;9.2155465883;45.5157246495;"(45.5157246495, 9.2155465883)"
9_536;9;536;vie Bovisasca - Cosenz;131453;S327554;Area fruizione cani;2016/10/04;647.968925550552;112.910321603751;9.1601982758;45.5090771405;"(45.5090771405, 9.1601982758)"
9_215;9;215;via Racconigi;131662;S327554;Area fruizione cani;2017/01/20;2234.93981676275;198.978901546875;9.1989023395;45.5124143094;"(45.5124143094, 9.1989023395)"
9_215;9;215;via Racconigi;176947;S327554;Area fruizione cani;2024/09/20;359.429700877168;76.3803989219019;9.194646846;45.5130990576;"(45.5130990576, 9.194646846)"
9_548;9;548;vie Senigallia - Girardengo;176583;S327554;Area fruizione cani;2024/08/10;920.005850017182;131.555726660683;9.1651567414;45.5327823895;"(45.5327823895, 9.1651567414)"
9_132;9;132;parco Walter Chiari;47486;S327554;Area fruizione cani;2009/07/01;520.217666320994;110.07798016828;9.1540155473;45.5156496549;"(45.5156496549, 9.1540155473)"
9_132;9;132;parco Walter Chiari;47487;S327554;Area fruizione cani;2009/07/01;980.171993073162;138.91908477084;9.1530832662;45.5144262205;"(45.5144262205, 9.1530832662)"
9_546;9;546;parco della Torre;140080;S327554;Area fruizione cani;2018/09/27;1261.76726591724;161.445568792705;9.2129843534;45.5225204588;"(45.5225204588, 9.2129843534)"
9_032;9;032;vie Populonia - Murat - Valassina;25388;S327554;Area fruizione cani;2003/03/05;1356.37759999736;162.595051733461;9.1888586818;45.500292017;"(45.500292017, 9.1888586818)"
9_233;9;233;via Santagostino Paolo;122421;S327554;Area fruizione cani;2015/06/18;888.43835743531;119.466988555342;9.1939317341;45.5164032602;"(45.5164032602, 9.1939317341)"
9_263;9;263;via Cagni;122427;S327554;Area fruizione cani;2015/06/18;1368.49269334087;158.696491311325;9.2041930919;45.5219141716;"(45.5219141716, 9.2041930919)"
9_263;9;263;via Cagni;122428;S327554;Area fruizione cani;2015/06/18;927.86877033886;128.830146164611;9.2052803703;45.5204922537;"(45.5204922537, 9.2052803703)"
9_096;9;096;vie Tartini - Candiani;51119;S327554;Area fruizione cani;2010/12/05;768.288922034826;125.998401396201;9.1733811506;45.5068677065;"(45.5068677065, 9.1733811506)"
9_096;9;096;vie Tartini - Candiani;51120;S327554;Area fruizione cani;2010/12/05;997.351716253906;198.224556426632;9.173279161;45.5065137141;"(45.5065137141, 9.173279161)"
9_375;9;375;via Maloja;52453;S327554;Area fruizione cani;2011/01/28;254.562438399476;70.911653957687;9.1767187144;45.4944362409;"(45.4944362409, 9.1767187144)"
9_071;9;071;vie Maffucci - Acerenza;25334;S327554;Area fruizione cani;2012/06/01;463.46088207829;86.4699880195653;9.1705918791;45.5009027419;"(45.5009027419, 9.1705918791)"
9_071;9;071;vie Maffucci - Acerenza;117325;S327554;Area fruizione cani;2012/06/01;518.295518928633;92.6082898904692;9.1708329905;45.5010317391;"(45.5010317391, 9.1708329905)"
9_137;9;137;vie Don Grioli - Cialdini - Pellegrino Rossi;120505;S327554;Area fruizione cani;2015/01/23;955.90231259161;124.528148964003;9.1723805733;45.5125314149;"(45.5125314149, 9.1723805733)"
9_161;9;161;vie Vincenzo da Seregno - Bisnati;47021;S327554;Area fruizione cani;2009/07/01;812.641678151666;113.223483965444;9.1765636967;45.5227005439;"(45.5227005439, 9.1765636967)"
9_384;9;384;giardino Bruno Munari;25503;S327554;Area fruizione cani;2012/06/08;1036.74594405111;141.698703698223;9.1858426259;45.4918160163;"(45.4918160163, 9.1858426259)"
9_505;9;505;parco Nord;114476;S327554;Area fruizione cani;1983/01/01;17819.3440608674;633.056442860562;9.2038772675;45.5281793728;"(45.5281793728, 9.2038772675)"
9_505;9;505;parco Nord;114475;S327554;Area fruizione cani;1983/01/01;4427.61721596104;309.553167748461;9.1813511451;45.5153488302;"(45.5153488302, 9.1813511451)"
9_505;9;505;parco Nord;114477;S327554;Area fruizione cani;1983/01/01;11545.744693466;493.48816692206;9.200126231;45.5261968374;"(45.5261968374, 9.200126231)"
9_505;9;505;parco Nord;114478;S327554;Area fruizione cani;1983/01/01;28665.7339155263;709.857840004839;9.2009011318;45.5232013773;"(45.5232013773, 9.2009011318)"
9_505;9;505;parco Nord;114479;S327554;Area fruizione cani;1983/01/01;9629.69555871541;522.907164755797;9.185306861;45.514593473;"(45.514593473, 9.185306861)"
9_505;9;505;parco Nord;114480;S327554;Area fruizione cani;1983/01/01;13570.7635060027;511.750116732565;9.1769259421;45.5319703403;"(45.5319703403, 9.1769259421)"
9_505;9;505;parco Nord;114481;S327554;Area fruizione cani;1983/01/01;11705.6213195367;498.762902589635;9.1850178317;45.5180964785;"(45.5180964785, 9.1850178317)"
9_505;9;505;parco Nord;114470;S327554;Area fruizione cani;1983/01/01;7282.21203361452;367.965741630667;9.1894450943;45.5250622864;"(45.5250622864, 9.1894450943)"
9_505;9;505;parco Nord;114474;S327554;Area fruizione cani;1983/01/01;3877.38709036082;314.407000262297;9.1806302315;45.5144756978;"(45.5144756978, 9.1806302315)"
9_505;9;505;parco Nord;114484;S327554;Area fruizione cani;1983/01/01;9197.20614188689;491.227319205585;9.1783355161;45.5202030213;"(45.5202030213, 9.1783355161)"
9_505;9;505;parco Nord;114485;S327554;Area fruizione cani;1983/01/01;8205.58246969932;440.05118285196;9.1820774286;45.5206966102;"(45.5206966102, 9.1820774286)"
9_505;9;505;parco Nord;114491;S327554;Area fruizione cani;1983/01/01;25772.3855529344;809.178884078886;9.1826547459;45.5225129062;"(45.5225129062, 9.1826547459)"
9_021;9;021;piazzale Maciachini - Marche - Valassina;171571;S327554;Area fruizione cani;2022/03/30;992.621685729415;134.704492085945;9.1877650675;45.4977846075;"(45.4977846075, 9.1877650675)"
9_509;9;509;vie Pesaro - Urbino;115199;S327554;Area fruizione cani;2013/08/14;545.40836616225;114.158665163345;9.1714820162;45.5305884668;"(45.5305884668, 9.1714820162)"
9_244;9;244;vie Val Cismon - Padre Luigi Monti;25450;S327554;Area fruizione cani;2003/03/13;782.808900010585;116.509746089796;9.1945492688;45.5053126145;"(45.5053126145, 9.1945492688)"
9_092;9;092;giardino Pagani Cesare;120503;S327554;Area fruizione cani;2015/01/22;389.043338847139;102.778957647036;9.1777881068;45.5045641314;"(45.5045641314, 9.1777881068)"
9_273;9;273;via Gregorovius;25474;S327554;Area fruizione cani;2003/07/11;446.943449996215;101.872172254715;9.1964329917;45.5153298558;"(45.5153298558, 9.1964329917)"
9_141;9;141;viale Fermi Enrico;47020;S327554;Area fruizione cani;2009/07/01;1938.53009958824;182.669392853226;9.1767169927;45.5190104493;"(45.5190104493, 9.1767169927)"
9_236;9;236;vie Siderno - Padre Luigi Monti - Gatti;47017;S327554;Area fruizione cani;2009/08/01;823.911288805379;120.889378470475;9.1911089815;45.5048816808;"(45.5048816808, 9.1911089815)"
9_434;9;434;"vie Pozzobonelli, Sogno";43889;S327554;Area fruizione cani;2008/07/24;221.758280732226;57.5083128704255;9.195549141;45.5224517722;"(45.5224517722, 9.195549141)"
9_499;9;499;parco biblioteca degli alberi;140501;S327554;Area fruizione cani;2018/11/15;1303.81316215545;142.392272432219;9.1907737965;45.4845716953;"(45.4845716953, 9.1907737965)"
9_235;9;235;viale Sarca - Silvestri;117371;S327554;Area fruizione cani;2014/02/16;364.323694716423;79.7393800211331;9.2070210845;45.5133254014;"(45.5133254014, 9.2070210845)"
9_383;9;383;viale Sarca - via Cozzi;47028;S327554;Area fruizione cani;2009/07/01;1450.98299879435;157.492128637653;9.2085628335;45.5088578879;"(45.5088578879, 9.2085628335)"
9_404;9;404;viale Cà Granda - Testi - Guarini Matteucci;25324;S327554;Area fruizione cani;2011/01/01;550.726095188759;96.3463313035643;9.1991666628;45.5057699668;"(45.5057699668, 9.1991666628)"
9_091;9;091;parco Nicolò Savarino;25442;S327554;Area fruizione cani;2003/06/18;1879.12675000736;176.991838931898;9.1773914234;45.4990081894;"(45.4990081894, 9.1773914234)"
9_091;9;091;parco Nicolò Savarino;25441;S327554;Area fruizione cani;2003/06/18;1277.499250021;143.543831999728;9.1761941846;45.4981343258;"(45.4981343258, 9.1761941846)"
9_036;9;036;giardino Wanda Osiris;25440;S327554;Area fruizione cani;2003/06/18;2016.53014999327;211.347870477574;9.1953166882;45.5030557382;"(45.5030557382, 9.1953166882)"
9_556;9;556;vie Catone - Maffucci;175468;S327554;Area fruizione cani;2024/01/08;467.273673538834;87.6610819553414;9.1719243032;45.4974287679;"(45.4974287679, 9.1719243032)"
9_159;9;159;"vie Bovisasca - Modignani - Assietta "" Pioppeto Boviscasca""";122423;S327554;Area fruizione cani;2015/06/13;1158.44124332869;147.915796345233;9.1562387484;45.5178287636;"(45.5178287636, 9.1562387484)"
9_095;9;095;piazzale Lugano;25501;S327554;Area fruizione cani;2003/06/18;741.116749996495;108.191501881594;9.1656255104;45.4980342041;"(45.4980342041, 9.1656255104)"
9_154;9;154;vie Della Senna - Fontanelli;25349;S327554;Area fruizione cani;2013/05/10;559.757824323871;112.884133255739;9.173430989;45.5251533321;"(45.5251533321, 9.173430989)"
