AnnoScol;Tipologia di Gestione;Unita Scol;Alunni;IdQuartiere;Quartiere
2014/2015;Comunale;1;36;63;Figino
2014/2015;Comunale;1;76;64;Trenno
2014/2015;Comunale;5;484;65;Q.re Gallaratese - Q.re San Leonardo - Lampugnano
2014/2015;Comunale;2;178;66;QT 8
2014/2015;Comunale;1;154;67;Portello
2014/2015;Comunale;2;506;68;Pagano
2014/2015;Comunale;2;531;69;Sarpi
2014/2015;Comunale;8;984;71;Villapizzone - Cagnola - Boldinasco
2014/2015;Comunale;5;528;76;Quarto Oggiaro - Vialba - Musocco
2014/2015;Comunale;2;265;77;Bovisa
2014/2015;Comunale;2;344;79;Dergano
2014/2015;Comunale;2;209;80;Affori
2014/2015;Comunale;2;134;81;Bovisasca
2014/2015;Comunale;1;101;82;Comasina
2014/2015;Comunale;1;126;83;Bruzzano
2014/2015;Privata paritaria;2;163;1;Duomo
2014/2015;Privata paritaria;2;129;2;Brera
2014/2015;Privata paritaria;5;306;4;Guastalla
2014/2015;Privata paritaria;1;92;5;Porta Vigentina - Porta Lodovica
2014/2015;Privata paritaria;2;76;6;Porta Ticinese - Conca del Naviglio
2014/2015;Privata paritaria;3;372;7;Magenta - S.Vittore
2014/2015;Privata paritaria;2;162;10;Stazione Centrale - Ponte Seveso
2014/2015;Privata paritaria;1;182;11;Isola
2014/2015;Privata paritaria;3;252;12;Maciachini - Maggiolina
2014/2015;Privata paritaria;1;36;13;Greco - Segnano
2014/2015;Privata paritaria;2;132;14;Niguarda - Ca? Granda - Prato Centenaro - Q.re Fulvio Testi
2014/2015;Privata paritaria;3;224;16;Gorla - Precotto
2014/2015;Privata paritaria;2;119;18;Cimiano - Rottole - Q.re Feltre
2014/2015;Privata paritaria;3;292;19;Padova - Turro - Crescenzago
2014/2015;Privata paritaria;3;147;20;Loreto - Casoretto - NoLo
2014/2015;Privata paritaria;3;238;21;Buenos Aires - Porta Venezia - Porta Monforte
2014/2015;Privata paritaria;2;242;22;Citta' studi
2014/2015;Privata paritaria;3;146;23;Lambrate - Ortica
2014/2015;Privata paritaria;1;123;25;Corsica
2014/2015;Privata paritaria;2;107;26;XXII Marzo
2014/2015;Privata paritaria;1;88;27;Pta Romana
2014/2015;Privata paritaria;1;71;28;Umbria - Molise - Calvairate
2014/2015;Privata paritaria;3;390;35;Lodi - Corvetto
2014/2015;Privata paritaria;1;60;38;Vigentino - Q.re Fatima
2014/2015;Privata paritaria;3;136;42;Stadera - Chiesa Rossa - Q.re Torretta - Conca Fallata
2014/2015;Privata paritaria;2;174;43;Tibaldi
2014/2015;Privata paritaria;2;112;44;Porta Ticinese - Conchetta
2014/2015;Privata paritaria;1;86;49;Giambellino
2014/2015;Privata paritaria;1;52;50;Porta Genova
2014/2015;Privata paritaria;2;120;51;Porta Magenta
2014/2015;Privata paritaria;5;320;52;Bande Nere
2014/2015;Privata paritaria;2;138;53;Lorenteggio
2014/2015;Privata paritaria;2;103;56;Forze Armate
2014/2015;Privata paritaria;1;81;57;San Siro
2014/2015;Privata paritaria;2;101;58;De Angeli - Monte Rosa
2014/2015;Privata paritaria;2;170;60;Stadio - Ippodromi
2014/2015;Privata paritaria;1;69;61;Quarto Cagnino
2014/2015;Privata paritaria;1;16;63;Figino
2014/2015;Privata paritaria;1;27;64;Trenno
2014/2015;Privata paritaria;1;47;66;QT 8
2014/2015;Privata paritaria;1;81;67;Portello
2014/2015;Privata paritaria;1;114;69;Sarpi
2014/2015;Privata paritaria;3;171;71;Villapizzone - Cagnola - Boldinasco
2014/2015;Privata paritaria;1;85;72;Maggiore - Musocco - Certosa
2014/2015;Privata paritaria;2;67;76;Quarto Oggiaro - Vialba - Musocco
2014/2015;Privata paritaria;2;182;77;Bovisa
2014/2015;Privata paritaria;1;111;79;Dergano
2014/2015;Privata paritaria;1;111;80;Affori
2014/2015;Privata paritaria;2;137;82;Comasina
2014/2015;Privata paritaria;1;75;83;Bruzzano
2014/2015;Privata paritaria;1;78;84;Parco Nord
2014/2015;Privata non paritaria;2;262;2;Brera
2014/2015;Privata non paritaria;1;90;14;Niguarda - Ca? Granda - Prato Centenaro - Q.re Fulvio Testi
2014/2015;Privata non paritaria;1;100;18;Cimiano - Rottole - Q.re Feltre
2014/2015;Privata non paritaria;1;60;22;Citta' studi
2014/2015;Privata non paritaria;1;116;25;Corsica
2014/2015;Privata non paritaria;2;104;37;Morivione
2014/2015;Privata non paritaria;1;16;45;Moncucco - San Cristoforo
2014/2015;Privata non paritaria;1;20;48;Ronchetto sul Naviglio - Q.re Lodovico il Moro
2014/2015;Privata non paritaria;1;216;60;Stadio - Ippodromi
2014/2015;Privata non paritaria;1;47;69;Sarpi
2014/2015;Statale;1;102;6;Porta Ticinese - Conca del Naviglio
2014/2015;Statale;2;146;14;Niguarda - Ca? Granda - Prato Centenaro - Q.re Fulvio Testi
2014/2015;Statale;2;138;16;Gorla - Precotto
2014/2015;Statale;2;118;19;Padova - Turro - Crescenzago
2014/2015;Statale;1;41;30;Taliedo - Morsenchio - Q.re Forlanini
2014/2015;Statale;1;95;38;Vigentino - Q.re Fatima
2014/2015;Statale;1;124;42;Stadera - Chiesa Rossa - Q.re Torretta - Conca Fallata
2014/2015;Statale;1;86;46;Barona
2014/2015;Statale;2;135;52;Bande Nere
2014/2015;Statale;1;21;54;Muggiano
2014/2015;Statale;1;93;55;Baggio - Q.re degli Olmi - Q.re Valsesia
2014/2015;Statale;1;118;57;San Siro
2014/2015;Statale;2;174;61;Quarto Cagnino
2014/2015;Statale;1;80;62;Quinto Romano
2014/2015;Statale;1;75;65;Q.re Gallaratese - Q.re San Leonardo - Lampugnano
2014/2015;Statale;1;116;67;Portello
2014/2015;Statale;1;54;69;Sarpi
2014/2015;Statale;1;97;72;Maggiore - Musocco - Certosa
2014/2015;Statale;3;219;80;Affori
2014/2015;Statale;1;118;81;Bovisasca
2014/2015;Statale;1;108;83;Bruzzano
2015/2016;Comunale;2;198;1;Duomo
2015/2016;Comunale;2;232;2;Brera
2015/2016;Comunale;1;148;3;Giardini P.ta Venezia
2015/2016;Comunale;1;100;4;Guastalla
2015/2016;Comunale;3;461;5;Porta Vigentina - Porta Lodovica
2015/2016;Comunale;6;552;6;Porta Ticinese - Conca del Naviglio
2015/2016;Comunale;2;303;7;Magenta - S.Vittore
2015/2016;Comunale;1;77;9;Porta Garibaldi - Porta Nuova
2015/2016;Comunale;1;75;10;Stazione Centrale - Ponte Seveso
2015/2016;Comunale;2;274;11;Isola
2015/2016;Comunale;5;525;12;Maciachini - Maggiolina
2015/2016;Comunale;1;246;13;Greco - Segnano
2015/2016;Comunale;5;725;14;Niguarda - Ca? Granda - Prato Centenaro - Q.re Fulvio Testi
2015/2016;Comunale;4;494;16;Gorla - Precotto
2015/2016;Comunale;4;345;17;Adriano
2015/2016;Comunale;4;453;18;Cimiano - Rottole - Q.re Feltre
2015/2016;Comunale;2;224;19;Padova - Turro - Crescenzago
2015/2016;Comunale;4;711;20;Loreto - Casoretto - NoLo
2015/2016;Comunale;6;988;21;Buenos Aires - Porta Venezia - Porta Monforte
2015/2016;Comunale;4;535;22;Citta' studi
2015/2016;Comunale;3;338;23;Lambrate - Ortica
2015/2016;Comunale;3;293;25;Corsica
2015/2016;Comunale;3;637;26;XXII Marzo
2015/2016;Comunale;2;296;28;Umbria - Molise - Calvairate
2015/2016;Comunale;1;145;29;Ortomercato
2015/2016;Comunale;4;446;30;Taliedo - Morsenchio - Q.re Forlanini
2015/2016;Comunale;1;98;31;Monlue' - Ponte Lambro
2015/2016;Comunale;2;225;33;Rogoredo - Santa Giulia
2015/2016;Comunale;1;24;34;Chiaravalle
2015/2016;Comunale;6;744;35;Lodi - Corvetto
2015/2016;Comunale;1;72;37;Morivione
2015/2016;Comunale;2;274;38;Vigentino - Q.re Fatima
2015/2016;Comunale;3;318;41;Gratosoglio - Q.re Missaglia - Q.re Terrazze
2015/2016;Comunale;4;468;42;Stadera - Chiesa Rossa - Q.re Torretta - Conca Fallata
2015/2016;Comunale;2;207;44;Porta Ticinese - Conchetta
2015/2016;Comunale;3;297;45;Moncucco - San Cristoforo
2015/2016;Comunale;2;149;46;Barona
2015/2016;Comunale;3;301;48;Ronchetto sul Naviglio - Q.re Lodovico il Moro
2015/2016;Comunale;1;189;49;Giambellino
2015/2016;Comunale;3;420;50;Porta Genova
2015/2016;Comunale;2;267;51;Porta Magenta
2015/2016;Comunale;8;878;52;Bande Nere
2015/2016;Comunale;3;380;53;Lorenteggio
2015/2016;Comunale;6;552;55;Baggio - Q.re degli Olmi - Q.re Valsesia
2015/2016;Comunale;5;516;56;Forze Armate
2015/2016;Comunale;1;182;58;De Angeli - Monte Rosa
2015/2016;Comunale;3;418;60;Stadio - Ippodromi
2015/2016;Comunale;1;41;63;Figino
2015/2016;Comunale;1;73;64;Trenno
2015/2016;Comunale;5;482;65;Q.re Gallaratese - Q.re San Leonardo - Lampugnano
2015/2016;Comunale;2;182;66;QT 8
2015/2016;Comunale;1;159;67;Portello
2015/2016;Comunale;2;488;68;Pagano
2015/2016;Comunale;2;530;69;Sarpi
2015/2016;Comunale;8;962;71;Villapizzone - Cagnola - Boldinasco
2015/2016;Comunale;5;516;76;Quarto Oggiaro - Vialba - Musocco
2015/2016;Comunale;2;251;77;Bovisa
2015/2016;Comunale;2;322;79;Dergano
2015/2016;Comunale;2;208;80;Affori
2015/2016;Comunale;2;132;81;Bovisasca
2015/2016;Comunale;1;99;82;Comasina
2015/2016;Comunale;1;126;83;Bruzzano
2015/2016;Privata paritaria;2;131;1;Duomo
2015/2016;Privata paritaria;1;89;2;Brera
2015/2016;Privata paritaria;5;302;4;Guastalla
2015/2016;Privata paritaria;1;90;5;Porta Vigentina - Porta Lodovica
2015/2016;Privata paritaria;2;70;6;Porta Ticinese - Conca del Naviglio
2015/2016;Privata paritaria;3;388;7;Magenta - S.Vittore
2015/2016;Privata paritaria;2;159;10;Stazione Centrale - Ponte Seveso
2015/2016;Privata paritaria;1;172;11;Isola
2015/2016;Privata paritaria;3;240;12;Maciachini - Maggiolina
2015/2016;Privata paritaria;1;44;13;Greco - Segnano
2015/2016;Privata paritaria;2;134;14;Niguarda - Ca? Granda - Prato Centenaro - Q.re Fulvio Testi
2015/2016;Privata paritaria;3;215;16;Gorla - Precotto
2015/2016;Privata paritaria;2;98;18;Cimiano - Rottole - Q.re Feltre
2015/2016;Privata paritaria;3;240;19;Padova - Turro - Crescenzago
2015/2016;Privata paritaria;3;163;20;Loreto - Casoretto - NoLo
2015/2016;Privata paritaria;3;239;21;Buenos Aires - Porta Venezia - Porta Monforte
2015/2016;Privata paritaria;2;237;22;Citta' studi
2015/2016;Privata paritaria;3;142;23;Lambrate - Ortica
2015/2016;Privata paritaria;1;118;25;Corsica
2015/2016;Privata paritaria;2;116;26;XXII Marzo
2015/2016;Privata paritaria;1;101;27;Pta Romana
2015/2016;Privata paritaria;1;75;28;Umbria - Molise - Calvairate
2015/2016;Privata paritaria;3;405;35;Lodi - Corvetto
2015/2016;Privata paritaria;1;60;38;Vigentino - Q.re Fatima
2015/2016;Privata paritaria;3;133;42;Stadera - Chiesa Rossa - Q.re Torretta - Conca Fallata
2015/2016;Privata paritaria;2;194;43;Tibaldi
2015/2016;Privata paritaria;2;106;44;Porta Ticinese - Conchetta
2015/2016;Privata paritaria;1;83;49;Giambellino
2015/2016;Privata paritaria;1;50;50;Porta Genova
2015/2016;Privata paritaria;2;102;51;Porta Magenta
2015/2016;Privata paritaria;5;322;52;Bande Nere
2015/2016;Privata paritaria;2;149;53;Lorenteggio
2015/2016;Privata paritaria;2;102;56;Forze Armate
2015/2016;Privata paritaria;1;83;57;San Siro
2015/2016;Privata paritaria;2;93;58;De Angeli - Monte Rosa
2015/2016;Privata paritaria;2;161;60;Stadio - Ippodromi
2015/2016;Privata paritaria;1;71;61;Quarto Cagnino
2015/2016;Privata paritaria;1;15;63;Figino
2015/2016;Privata paritaria;1;22;64;Trenno
2015/2016;Privata paritaria;1;44;66;QT 8
2015/2016;Privata paritaria;1;46;67;Portello
2015/2016;Privata paritaria;1;116;69;Sarpi
2015/2016;Privata paritaria;3;169;71;Villapizzone - Cagnola - Boldinasco
2015/2016;Privata paritaria;1;80;72;Maggiore - Musocco - Certosa
2015/2016;Privata paritaria;1;49;76;Quarto Oggiaro - Vialba - Musocco
2015/2016;Privata paritaria;2;178;77;Bovisa
2015/2016;Privata paritaria;1;106;79;Dergano
2015/2016;Privata paritaria;1;108;80;Affori
2015/2016;Privata paritaria;2;130;82;Comasina
2015/2016;Privata paritaria;1;75;83;Bruzzano
2015/2016;Privata paritaria;1;64;84;Parco Nord
2015/2016;Privata non paritaria;2;235;2;Brera
2015/2016;Privata non paritaria;1;103;14;Niguarda - Ca? Granda - Prato Centenaro - Q.re Fulvio Testi
2015/2016;Privata non paritaria;1;97;18;Cimiano - Rottole - Q.re Feltre
2015/2016;Privata non paritaria;1;63;22;Citta' studi
2015/2016;Privata non paritaria;1;161;25;Corsica
2015/2016;Privata non paritaria;1;94;37;Morivione
2015/2016;Privata non paritaria;1;20;45;Moncucco - San Cristoforo
2015/2016;Privata non paritaria;1;35;48;Ronchetto sul Naviglio - Q.re Lodovico il Moro
2015/2016;Privata non paritaria;1;182;60;Stadio - Ippodromi
2015/2016;Privata non paritaria;1;41;69;Sarpi
2015/2016;statale;1;100;6;Porta Ticinese - Conca del Naviglio
2015/2016;statale;2;139;14;Niguarda - Ca? Granda - Prato Centenaro - Q.re Fulvio Testi
2015/2016;statale;2;139;16;Gorla - Precotto
2015/2016;statale;2;120;19;Padova - Turro - Crescenzago
2015/2016;statale;1;44;30;Taliedo - Morsenchio - Q.re Forlanini
2015/2016;statale;1;97;38;Vigentino - Q.re Fatima
2015/2016;statale;1;108;42;Stadera - Chiesa Rossa - Q.re Torretta - Conca Fallata
2015/2016;statale;1;79;46;Barona
2015/2016;statale;2;119;52;Bande Nere
2015/2016;statale;1;23;54;Muggiano
2015/2016;statale;1;91;55;Baggio - Q.re degli Olmi - Q.re Valsesia
2015/2016;statale;1;118;57;San Siro
2015/2016;statale;2;163;61;Quarto Cagnino
2015/2016;statale;1;79;62;Quinto Romano
2015/2016;statale;1;74;65;Q.re Gallaratese - Q.re San Leonardo - Lampugnano
2015/2016;statale;1;96;67;Portello
2015/2016;statale;1;43;69;Sarpi
2015/2016;statale;1;97;72;Maggiore - Musocco - Certosa
2015/2016;statale;3;217;80;Affori
2015/2016;statale;1;107;81;Bovisasca
2015/2016;statale;1;97;83;Bruzzano
2016/2017;Comunale;2;176;1;Duomo
2016/2017;Comunale;2;233;2;Brera
2016/2017;Comunale;1;148;3;Giardini P.ta Venezia
2016/2017;Comunale;1;99;4;Guastalla
2016/2017;Comunale;3;453;5;Porta Vigentina - Porta Lodovica
2016/2017;Comunale;5;529;6;Porta Ticinese - Conca del Naviglio
2016/2017;Comunale;2;299;7;Magenta - S.Vittore
2016/2017;Comunale;1;75;9;Porta Garibaldi - Porta Nuova
2016/2017;Comunale;1;72;10;Stazione Centrale - Ponte Seveso
2016/2017;Comunale;2;288;11;Isola
2016/2017;Comunale;5;521;12;Maciachini - Maggiolina
2016/2017;Comunale;1;237;13;Greco - Segnano
2016/2017;Comunale;5;708;14;Niguarda - Ca? Granda - Prato Centenaro - Q.re Fulvio Testi
2016/2017;Comunale;4;503;16;Gorla - Precotto
2016/2017;Comunale;4;373;17;Adriano
2016/2017;Comunale;4;439;18;Cimiano - Rottole - Q.re Feltre
2016/2017;Comunale;2;227;19;Padova - Turro - Crescenzago
2016/2017;Comunale;4;710;20;Loreto - Casoretto - NoLo
2016/2017;Comunale;6;973;21;Buenos Aires - Porta Venezia - Porta Monforte
2016/2017;Comunale;4;526;22;Citta' studi
2016/2017;Comunale;3;334;23;Lambrate - Ortica
2016/2017;Comunale;3;272;25;Corsica
2016/2017;Comunale;3;636;26;XXII Marzo
2016/2017;Comunale;2;295;28;Umbria - Molise - Calvairate
2016/2017;Comunale;1;148;29;Ortomercato
2016/2017;Comunale;4;435;30;Taliedo - Morsenchio - Q.re Forlanini
2016/2017;Comunale;1;95;31;Monlue' - Ponte Lambro
2016/2017;Comunale;2;227;33;Rogoredo - Santa Giulia
2016/2017;Comunale;1;17;34;Chiaravalle
2016/2017;Comunale;6;740;35;Lodi - Corvetto
2016/2017;Comunale;1;70;37;Morivione
2016/2017;Comunale;2;273;38;Vigentino - Q.re Fatima
2016/2017;Comunale;3;319;41;Gratosoglio - Q.re Missaglia - Q.re Terrazze
2016/2017;Comunale;4;474;42;Stadera - Chiesa Rossa - Q.re Torretta - Conca Fallata
2016/2017;Comunale;2;200;44;Porta Ticinese - Conchetta
2016/2017;Comunale;3;316;45;Moncucco - San Cristoforo
2016/2017;Comunale;2;146;46;Barona
2016/2017;Comunale;3;303;48;Ronchetto sul Naviglio - Q.re Lodovico il Moro
2016/2017;Comunale;1;196;49;Giambellino
2016/2017;Comunale;3;431;50;Porta Genova
2016/2017;Comunale;2;269;51;Porta Magenta
2016/2017;Comunale;7;882;52;Bande Nere
2016/2017;Comunale;3;396;53;Lorenteggio
2016/2017;Comunale;6;552;55;Baggio - Q.re degli Olmi - Q.re Valsesia
2016/2017;Comunale;5;526;56;Forze Armate
2016/2017;Comunale;1;179;58;De Angeli - Monte Rosa
2016/2017;Comunale;3;430;60;Stadio - Ippodromi
2016/2017;Comunale;1;48;63;Figino
2016/2017;Comunale;1;79;64;Trenno
2016/2017;Comunale;5;480;65;Q.re Gallaratese - Q.re San Leonardo - Lampugnano
2016/2017;Comunale;2;172;66;QT 8
2016/2017;Comunale;1;155;67;Portello
2016/2017;Comunale;2;498;68;Pagano
2016/2017;Comunale;2;544;69;Sarpi
2016/2017;Comunale;8;953;71;Villapizzone - Cagnola - Boldinasco
2016/2017;Comunale;5;504;76;Quarto Oggiaro - Vialba - Musocco
2016/2017;Comunale;2;256;77;Bovisa
2016/2017;Comunale;2;325;79;Dergano
2016/2017;Comunale;2;199;80;Affori
2016/2017;Comunale;2;128;81;Bovisasca
2016/2017;Comunale;1;91;82;Comasina
2016/2017;Comunale;1;127;83;Bruzzano
2016/2017;Privata paritaria;2;130;1;Duomo
2016/2017;Privata paritaria;1;96;2;Brera
2016/2017;Privata paritaria;5;343;4;Guastalla
2016/2017;Privata paritaria;1;80;5;Porta Vigentina - Porta Lodovica
2016/2017;Privata paritaria;1;65;6;Porta Ticinese - Conca del Naviglio
2016/2017;Privata paritaria;3;385;7;Magenta - S.Vittore
2016/2017;Privata paritaria;2;167;10;Stazione Centrale - Ponte Seveso
2016/2017;Privata paritaria;1;168;11;Isola
2016/2017;Privata paritaria;3;218;12;Maciachini - Maggiolina
2016/2017;Privata paritaria;1;40;13;Greco - Segnano
2016/2017;Privata paritaria;2;125;14;Niguarda - Ca? Granda - Prato Centenaro - Q.re Fulvio Testi
2016/2017;Privata paritaria;3;197;16;Gorla - Precotto
2016/2017;Privata paritaria;2;96;18;Cimiano - Rottole - Q.re Feltre
2016/2017;Privata paritaria;3;213;19;Padova - Turro - Crescenzago
2016/2017;Privata paritaria;3;147;20;Loreto - Casoretto - NoLo
2016/2017;Privata paritaria;3;241;21;Buenos Aires - Porta Venezia - Porta Monforte
2016/2017;Privata paritaria;2;218;22;Citta' studi
2016/2017;Privata paritaria;3;126;23;Lambrate - Ortica
2016/2017;Privata paritaria;1;122;25;Corsica
2016/2017;Privata paritaria;2;121;26;XXII Marzo
2016/2017;Privata paritaria;1;72;27;Pta Romana
2016/2017;Privata paritaria;1;73;28;Umbria - Molise - Calvairate
2016/2017;Privata paritaria;3;403;35;Lodi - Corvetto
2016/2017;Privata paritaria;1;83;37;Morivione
2016/2017;Privata paritaria;1;62;38;Vigentino - Q.re Fatima
2016/2017;Privata paritaria;3;122;42;Stadera - Chiesa Rossa - Q.re Torretta - Conca Fallata
2016/2017;Privata paritaria;2;191;43;Tibaldi
2016/2017;Privata paritaria;2;86;44;Porta Ticinese - Conchetta
2016/2017;Privata paritaria;1;15;45;Moncucco - San Cristoforo
2016/2017;Privata paritaria;1;83;49;Giambellino
2016/2017;Privata paritaria;1;48;50;Porta Genova
2016/2017;Privata paritaria;2;107;51;Porta Magenta
2016/2017;Privata paritaria;5;311;52;Bande Nere
2016/2017;Privata paritaria;2;139;53;Lorenteggio
2016/2017;Privata paritaria;2;93;56;Forze Armate
2016/2017;Privata paritaria;1;98;57;San Siro
2016/2017;Privata paritaria;2;98;58;De Angeli - Monte Rosa
2016/2017;Privata paritaria;2;170;60;Stadio - Ippodromi
2016/2017;Privata paritaria;1;75;61;Quarto Cagnino
2016/2017;Privata paritaria;1;16;63;Figino
2016/2017;Privata paritaria;1;50;66;QT 8
2016/2017;Privata paritaria;1;117;69;Sarpi
2016/2017;Privata paritaria;3;199;71;Villapizzone - Cagnola - Boldinasco
2016/2017;Privata paritaria;1;75;72;Maggiore - Musocco - Certosa
2016/2017;Privata paritaria;1;50;76;Quarto Oggiaro - Vialba - Musocco
2016/2017;Privata paritaria;2;161;77;Bovisa
2016/2017;Privata paritaria;1;108;79;Dergano
2016/2017;Privata paritaria;1;99;80;Affori
2016/2017;Privata paritaria;2;157;82;Comasina
2016/2017;Privata paritaria;1;75;83;Bruzzano
2016/2017;Privata paritaria;1;64;84;Parco Nord
2016/2017;Privata non paritaria;2;245;2;Brera
2016/2017;Privata non paritaria;1;46;11;Isola
2016/2017;Privata non paritaria;1;97;14;Niguarda - Ca? Granda - Prato Centenaro - Q.re Fulvio Testi
2016/2017;Privata non paritaria;1;113;18;Cimiano - Rottole - Q.re Feltre
2016/2017;Privata non paritaria;1;58;22;Citta' studi
2016/2017;Privata non paritaria;1;149;25;Corsica
2016/2017;Privata non paritaria;1;22;45;Moncucco - San Cristoforo
2016/2017;Privata non paritaria;1;52;48;Ronchetto sul Naviglio - Q.re Lodovico il Moro
2016/2017;Privata non paritaria;1;169;60;Stadio - Ippodromi
2016/2017;Privata non paritaria;1;41;69;Sarpi
2016/2017;statale;1;110;6;Porta Ticinese - Conca del Naviglio
2016/2017;statale;2;140;14;Niguarda - Ca? Granda - Prato Centenaro - Q.re Fulvio Testi
2016/2017;statale;2;139;16;Gorla - Precotto
2016/2017;statale;2;125;19;Padova - Turro - Crescenzago
2016/2017;statale;1;42;30;Taliedo - Morsenchio - Q.re Forlanini
2016/2017;statale;1;90;38;Vigentino - Q.re Fatima
2016/2017;statale;1;88;42;Stadera - Chiesa Rossa - Q.re Torretta - Conca Fallata
2016/2017;statale;1;89;46;Barona
2016/2017;statale;1;122;52;Bande Nere
2016/2017;statale;1;17;54;Muggiano
2016/2017;statale;1;84;55;Baggio - Q.re degli Olmi - Q.re Valsesia
2016/2017;statale;1;122;57;San Siro
2016/2017;statale;2;146;61;Quarto Cagnino
2016/2017;statale;1;68;62;Quinto Romano
2016/2017;statale;1;65;65;Q.re Gallaratese - Q.re San Leonardo - Lampugnano
2016/2017;statale;1;111;67;Portello
2016/2017;statale;1;52;69;Sarpi
2016/2017;statale;1;110;72;Maggiore - Musocco - Certosa
2016/2017;statale;3;235;80;Affori
2016/2017;statale;1;113;81;Bovisasca
2016/2017;statale;1;100;83;Bruzzano
2017/2018;Comunale;2;154;1;Duomo
2017/2018;Comunale;2;231;2;Brera
2017/2018;Comunale;1;147;3;Giardini P.ta Venezia
2017/2018;Comunale;1;97;4;Guastalla
2017/2018;Comunale;3;442;5;Porta Vigentina - Porta Lodovica
2017/2018;Comunale;5;543;6;Porta Ticinese - Conca del Naviglio
2017/2018;Comunale;2;286;7;Magenta - S.Vittore
2017/2018;Comunale;1;68;9;Porta Garibaldi - Porta Nuova
2017/2018;Comunale;1;73;10;Stazione Centrale - Ponte Seveso
2017/2018;Comunale;2;276;11;Isola
2017/2018;Comunale;5;503;12;Maciachini - Maggiolina
2017/2018;Comunale;1;227;13;Greco - Segnano
2017/2018;Comunale;5;693;14;Niguarda - Ca? Granda - Prato Centenaro - Q.re Fulvio Testi
2017/2018;Comunale;4;507;16;Gorla - Precotto
2017/2018;Comunale;4;365;17;Adriano
2017/2018;Comunale;4;439;18;Cimiano - Rottole - Q.re Feltre
2017/2018;Comunale;2;229;19;Padova - Turro - Crescenzago
2017/2018;Comunale;4;709;20;Loreto - Casoretto - NoLo
2017/2018;Comunale;6;966;21;Buenos Aires - Porta Venezia - Porta Monforte
2017/2018;Comunale;4;497;22;Citta' studi
2017/2018;Comunale;3;338;23;Lambrate - Ortica
2017/2018;Comunale;3;264;25;Corsica
2017/2018;Comunale;3;626;26;XXII Marzo
2017/2018;Comunale;2;303;28;Umbria - Molise - Calvairate
2017/2018;Comunale;1;141;29;Ortomercato
2017/2018;Comunale;4;432;30;Taliedo - Morsenchio - Q.re Forlanini
2017/2018;Comunale;1;94;31;Monlue' - Ponte Lambro
2017/2018;Comunale;2;224;33;Rogoredo - Santa Giulia
2017/2018;Comunale;1;17;34;Chiaravalle
2017/2018;Comunale;6;736;35;Lodi - Corvetto
2017/2018;Comunale;1;72;37;Morivione
2017/2018;Comunale;2;277;38;Vigentino - Q.re Fatima
2017/2018;Comunale;3;314;41;Gratosoglio - Q.re Missaglia - Q.re Terrazze
2017/2018;Comunale;4;466;42;Stadera - Chiesa Rossa - Q.re Torretta - Conca Fallata
2017/2018;Comunale;2;199;44;Porta Ticinese - Conchetta
2017/2018;Comunale;3;314;45;Moncucco - San Cristoforo
2017/2018;Comunale;2;145;46;Barona
2017/2018;Comunale;3;301;48;Ronchetto sul Naviglio - Q.re Lodovico il Moro
2017/2018;Comunale;1;198;49;Giambellino
2017/2018;Comunale;3;425;50;Porta Genova
2017/2018;Comunale;2;246;51;Porta Magenta
2017/2018;Comunale;7;866;52;Bande Nere
2017/2018;Comunale;3;366;53;Lorenteggio
2017/2018;Comunale;6;550;55;Baggio - Q.re degli Olmi - Q.re Valsesia
2017/2018;Comunale;5;524;56;Forze Armate
2017/2018;Comunale;1;186;58;De Angeli - Monte Rosa
2017/2018;Comunale;3;414;60;Stadio - Ippodromi
2017/2018;Comunale;1;49;63;Figino
2017/2018;Comunale;1;80;64;Trenno
2017/2018;Comunale;5;471;65;Q.re Gallaratese - Q.re San Leonardo - Lampugnano
2017/2018;Comunale;2;169;66;QT 8
2017/2018;Comunale;1;152;67;Portello
2017/2018;Comunale;2;477;68;Pagano
2017/2018;Comunale;2;521;69;Sarpi
2017/2018;Comunale;8;954;71;Villapizzone - Cagnola - Boldinasco
2017/2018;Comunale;5;513;76;Quarto Oggiaro - Vialba - Musocco
2017/2018;Comunale;2;251;77;Bovisa
2017/2018;Comunale;2;324;79;Dergano
2017/2018;Comunale;2;198;80;Affori
2017/2018;Comunale;2;128;81;Bovisasca
2017/2018;Comunale;1;87;82;Comasina
2017/2018;Comunale;1;131;83;Bruzzano
2017/2018;Privata paritaria;2;139;1;Duomo
2017/2018;Privata paritaria;1;92;2;Brera
2017/2018;Privata paritaria;5;329;4;Guastalla
2017/2018;Privata paritaria;1;65;5;Porta Vigentina - Porta Lodovica
2017/2018;Privata paritaria;1;58;6;Porta Ticinese - Conca del Naviglio
2017/2018;Privata paritaria;3;354;7;Magenta - S.Vittore
2017/2018;Privata paritaria;2;166;10;Stazione Centrale - Ponte Seveso
2017/2018;Privata paritaria;1;167;11;Isola
2017/2018;Privata paritaria;3;202;12;Maciachini - Maggiolina
2017/2018;Privata paritaria;1;38;13;Greco - Segnano
2017/2018;Privata paritaria;2;137;14;Niguarda - Ca? Granda - Prato Centenaro - Q.re Fulvio Testi
2017/2018;Privata paritaria;3;195;16;Gorla - Precotto
2017/2018;Privata paritaria;2;88;18;Cimiano - Rottole - Q.re Feltre
2017/2018;Privata paritaria;3;213;19;Padova - Turro - Crescenzago
