Quotazioni Immobiliari : Valori di Mercato - Semestre 2024/2 - elaborazione del 21-AGO-25
Area_territoriale;Regione;Prov;Comune_ISTAT;Comune_cat;Sez;Comune_amm;Comune_descrizione;Fascia;Zona;LinkZona;Cod_Tip;Descr_Tipologia;Stato;Stato_prev;Compr_min;Compr_max;Sup_NL_compr;Loc_min;Loc_max;Sup_NL_loc;
NORD-OVEST;LOMBARDIA;CO;3013133;C4JW; ;E659;LOMAZZO;C;C1;CO00001505;1;Ville e Villini;NORMALE;P;1250;1700;L;4,8;6,4;L;
NORD-OVEST;LOMBARDIA;CO;3013133;C4JW; ;E659;LOMAZZO;C;C1;CO00001505;9;Magazzini;NORMALE;P;450;600;L;2;2,9;L;
NORD-OVEST;LOMBARDIA;CO;3013133;C4JW; ;E659;LOMAZZO;C;C1;CO00001505;5;Negozi;NORMALE;P;1100;1800;L;4,9;8,4;L;
NORD-OVEST;LOMBARDIA;CO;3013133;C4JW; ;E659;LOMAZZO;C;C1;CO00001505;6;Uffici;NORMALE;P;1200;1500;L;3,1;4,8;L;
NORD-OVEST;LOMBARDIA;CO;3013133;C4JW; ;E659;LOMAZZO;C;C1;CO00001505;8;Capannoni industriali;NORMALE;P;450;750;L;2;3,4;L;
NORD-OVEST;LOMBARDIA;CO;3013133;C4JW; ;E659;LOMAZZO;C;C1;CO00001505;8;Capannoni industriali;OTTIMO; ;700;900;L;2,1;3,5;L;
NORD-OVEST;LOMBARDIA;CO;3013133;C4JW; ;E659;LOMAZZO;C;C1;CO00001505;10;Laboratori;NORMALE;P;400;650;L;2;3,4;L;
NORD-OVEST;LOMBARDIA;CO;3013133;C4JW; ;E659;LOMAZZO;D;D1;CO00002945;20;Abitazioni civili;OTTIMO; ;1500;1900;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013133;C4JW; ;E659;LOMAZZO;D;D1;CO00002945;20;Abitazioni civili;NORMALE;P;1150;1400;L;3,6;4,6;L;
NORD-OVEST;LOMBARDIA;CO;3013133;C4JW; ;E659;LOMAZZO;D;D1;CO00002945;21;Abitazioni di tipo economico;NORMALE;P;1000;1300;L;3,1;4,2;L;
NORD-OVEST;LOMBARDIA;CO;3013133;C4JW; ;E659;LOMAZZO;D;D1;CO00002945;13;Box;NORMALE;P;600;710;L;2,6;3,2;L;
NORD-OVEST;LOMBARDIA;CO;3013133;C4JW; ;E659;LOMAZZO;D;D1;CO00002945;1;Ville e Villini;NORMALE;P;1200;1500;L;4,1;5,5;L;
NORD-OVEST;LOMBARDIA;CO;3013133;C4JW; ;E659;LOMAZZO;D;D1;CO00002945;1;Ville e Villini;OTTIMO; ;1600;1950;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013133;C4JW; ;E659;LOMAZZO;D;D1;CO00002945;9;Magazzini;NORMALE;P;450;600;L;2;2,8;L;
NORD-OVEST;LOMBARDIA;CO;3013133;C4JW; ;E659;LOMAZZO;D;D1;CO00002945;6;Uffici;NORMALE;P;1150;1400;L;3;4,5;L;
NORD-OVEST;LOMBARDIA;CO;3013133;C4JW; ;E659;LOMAZZO;D;D1;CO00002945;8;Capannoni industriali;OTTIMO; ;700;900;L;2,1;3,5;L;
NORD-OVEST;LOMBARDIA;CO;3013133;C4JW; ;E659;LOMAZZO;D;D1;CO00002945;8;Capannoni industriali;NORMALE;P;450;750;L;2;3,4;L;
NORD-OVEST;LOMBARDIA;CO;3013133;C4JW; ;E659;LOMAZZO;D;D1;CO00002945;10;Laboratori;NORMALE;P;400;650;L;2;3,4;L;
NORD-OVEST;LOMBARDIA;CO;3013133;C4JW; ;E659;LOMAZZO;E;E1;CO00004707;20;Abitazioni civili;NORMALE;P;1150;1500;L;3,5;4,5;L;
NORD-OVEST;LOMBARDIA;CO;3013133;C4JW; ;E659;LOMAZZO;E;E1;CO00004707;20;Abitazioni civili;OTTIMO; ;1400;2000;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013133;C4JW; ;E659;LOMAZZO;E;E1;CO00004707;21;Abitazioni di tipo economico;NORMALE;P;900;1200;L;3;4,1;L;
NORD-OVEST;LOMBARDIA;CO;3013133;C4JW; ;E659;LOMAZZO;E;E1;CO00004707;9;Magazzini;NORMALE;P;450;600;L;2;2,8;L;
NORD-OVEST;LOMBARDIA;CO;3013133;C4JW; ;E659;LOMAZZO;E;E1;CO00004707;5;Negozi;NORMALE;P;1000;1600;L;4,4;8;L;
NORD-OVEST;LOMBARDIA;CO;3013133;C4JW; ;E659;LOMAZZO;E;E1;CO00004707;6;Uffici;NORMALE;P;1000;1400;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013133;C4JW; ;E659;LOMAZZO;E;E1;CO00004707;10;Laboratori;NORMALE;P;400;650;L;2;3,4;L;
NORD-OVEST;LOMBARDIA;CO;3013134;C4JX; ;E679;LONGONE AL SEGRINO;B;B2;CO00004262;20;Abitazioni civili;OTTIMO; ;1500;2000;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013134;C4JX; ;E679;LONGONE AL SEGRINO;B;B2;CO00004262;20;Abitazioni civili;NORMALE;P;1000;1500;L;3,6;5;L;
NORD-OVEST;LOMBARDIA;CO;3013134;C4JX; ;E679;LONGONE AL SEGRINO;B;B2;CO00004262;21;Abitazioni di tipo economico;NORMALE;P;800;1200;L;2,9;4;L;
NORD-OVEST;LOMBARDIA;CO;3013134;C4JX; ;E679;LONGONE AL SEGRINO;B;B2;CO00004262;13;Box;NORMALE;P;800;900;L;3,4;4;L;
NORD-OVEST;LOMBARDIA;CO;3013134;C4JX; ;E679;LONGONE AL SEGRINO;B;B2;CO00004262;1;Ville e Villini;NORMALE;P;1300;1600;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013134;C4JX; ;E679;LONGONE AL SEGRINO;B;B2;CO00004262;9;Magazzini;NORMALE;P;400;500;L;1,7;2,3;L;
NORD-OVEST;LOMBARDIA;CO;3013134;C4JX; ;E679;LONGONE AL SEGRINO;B;B2;CO00004262;5;Negozi;NORMALE;P;1100;1500;L;2,9;5,8;L;
NORD-OVEST;LOMBARDIA;CO;3013134;C4JX; ;E679;LONGONE AL SEGRINO;B;B2;CO00004262;6;Uffici;NORMALE;P;800;1300;L;2,5;4,7;L;
NORD-OVEST;LOMBARDIA;CO;3013134;C4JX; ;E679;LONGONE AL SEGRINO;B;B2;CO00004262;8;Capannoni industriali;NORMALE;P;300;500;L;1,4;2,4;L;
NORD-OVEST;LOMBARDIA;CO;3013134;C4JX; ;E679;LONGONE AL SEGRINO;B;B2;CO00004262;10;Laboratori;NORMALE;P;300;500;L;1,4;2,4;L;
NORD-OVEST;LOMBARDIA;CO;3013135;C4KA; ;E735;LUISAGO;B;B1;CO00001538;20;Abitazioni civili;NORMALE;P;1150;1450;L;4;5,3;L;
NORD-OVEST;LOMBARDIA;CO;3013135;C4KA; ;E735;LUISAGO;B;B1;CO00001538;21;Abitazioni di tipo economico;NORMALE;P;950;1150;L;3,3;4,3;L;
NORD-OVEST;LOMBARDIA;CO;3013135;C4KA; ;E735;LUISAGO;B;B1;CO00001538;13;Box;NORMALE;P;900;1100;L;3,8;4,8;L;
NORD-OVEST;LOMBARDIA;CO;3013135;C4KA; ;E735;LUISAGO;B;B1;CO00001538;1;Ville e Villini;NORMALE;P;1250;1600;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013135;C4KA; ;E735;LUISAGO;B;B1;CO00001538;5;Negozi;NORMALE;P;1300;1700;L;6,2;8,5;L;
NORD-OVEST;LOMBARDIA;CO;3013135;C4KA; ;E735;LUISAGO;B;B1;CO00001538;6;Uffici;NORMALE;P;1150;1400;L;3,3;4,9;L;
NORD-OVEST;LOMBARDIA;CO;3013135;C4KA; ;E735;LUISAGO;B;B1;CO00001538;8;Capannoni industriali;NORMALE;P;450;650;L;1,9;3;L;
NORD-OVEST;LOMBARDIA;CO;3013135;C4KA; ;E735;LUISAGO;D;D2;CO00004313;20;Abitazioni civili;NORMALE;P;1100;1400;L;3,8;5;L;
NORD-OVEST;LOMBARDIA;CO;3013135;C4KA; ;E735;LUISAGO;D;D2;CO00004313;21;Abitazioni di tipo economico;NORMALE;P;900;1150;L;3;4;L;
NORD-OVEST;LOMBARDIA;CO;3013135;C4KA; ;E735;LUISAGO;D;D2;CO00004313;13;Box;NORMALE;P;830;1000;L;3,6;4,5;L;
NORD-OVEST;LOMBARDIA;CO;3013135;C4KA; ;E735;LUISAGO;D;D2;CO00004313;1;Ville e Villini;NORMALE;P;1200;1500;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013135;C4KA; ;E735;LUISAGO;D;D2;CO00004313;9;Magazzini;NORMALE;P;450;690;L;2;3,2;L;
NORD-OVEST;LOMBARDIA;CO;3013135;C4KA; ;E735;LUISAGO;D;D2;CO00004313;5;Negozi;NORMALE;P;1300;1700;L;6,2;8,5;L;
NORD-OVEST;LOMBARDIA;CO;3013135;C4KA; ;E735;LUISAGO;D;D2;CO00004313;6;Uffici;NORMALE;P;990;1200;L;3;4;L;
NORD-OVEST;LOMBARDIA;CO;3013135;C4KA; ;E735;LUISAGO;D;D2;CO00004313;8;Capannoni industriali;NORMALE;P;450;650;L;1,9;3;L;
NORD-OVEST;LOMBARDIA;CO;3013135;C4KA; ;E735;LUISAGO;D;D2;CO00004313;8;Capannoni industriali;OTTIMO; ;800;950;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013135;C4KA; ;E735;LUISAGO;D;D2;CO00004313;10;Laboratori;NORMALE;P;400;650;L;1,9;3;L;
NORD-OVEST;LOMBARDIA;CO;3013136;C4KB; ;E749;LURAGO D`ERBA;B;B2;CO00004186;20;Abitazioni civili;OTTIMO; ;1500;2100;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013136;C4KB; ;E749;LURAGO D`ERBA;B;B2;CO00004186;20;Abitazioni civili;NORMALE;P;950;1400;L;3,4;4,7;L;
NORD-OVEST;LOMBARDIA;CO;3013136;C4KB; ;E749;LURAGO D`ERBA;B;B2;CO00004186;21;Abitazioni di tipo economico;NORMALE;P;800;1100;L;2,9;3,7;L;
NORD-OVEST;LOMBARDIA;CO;3013136;C4KB; ;E749;LURAGO D`ERBA;B;B2;CO00004186;13;Box;NORMALE;P;750;860;L;3,2;3,6;L;
NORD-OVEST;LOMBARDIA;CO;3013136;C4KB; ;E749;LURAGO D`ERBA;B;B2;CO00004186;1;Ville e Villini;NORMALE;P;1100;1550;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013136;C4KB; ;E749;LURAGO D`ERBA;B;B2;CO00004186;9;Magazzini;NORMALE;P;400;600;L;1,8;2,8;L;
NORD-OVEST;LOMBARDIA;CO;3013136;C4KB; ;E749;LURAGO D`ERBA;B;B2;CO00004186;5;Negozi;NORMALE;P;1100;1500;L;2,9;5,8;L;
NORD-OVEST;LOMBARDIA;CO;3013136;C4KB; ;E749;LURAGO D`ERBA;B;B2;CO00004186;6;Uffici;NORMALE;P;1000;1400;L;3,2;4,9;L;
NORD-OVEST;LOMBARDIA;CO;3013136;C4KB; ;E749;LURAGO D`ERBA;B;B2;CO00004186;8;Capannoni industriali;NORMALE;P;400;600;L;1,7;2,8;L;
NORD-OVEST;LOMBARDIA;CO;3013136;C4KB; ;E749;LURAGO D`ERBA;B;B2;CO00004186;10;Laboratori;NORMALE;P;320;530;L;1,4;2,4;L;
NORD-OVEST;LOMBARDIA;CO;3013137;C4KC; ;E750;LURAGO MARINONE;B;B2;CO00004172;20;Abitazioni civili;NORMALE;P;1050;1200;L;3,4;4,4;L;
NORD-OVEST;LOMBARDIA;CO;3013137;C4KC; ;E750;LURAGO MARINONE;B;B2;CO00004172;13;Box;NORMALE;P;710;1000;L;3,1;4,4;L;
NORD-OVEST;LOMBARDIA;CO;3013137;C4KC; ;E750;LURAGO MARINONE;B;B2;CO00004172;1;Ville e Villini;NORMALE;P;1100;1550;L;4,3;5,8;L;
NORD-OVEST;LOMBARDIA;CO;3013137;C4KC; ;E750;LURAGO MARINONE;B;B2;CO00004172;9;Magazzini;NORMALE;P;450;600;L;1,9;2,9;L;
NORD-OVEST;LOMBARDIA;CO;3013137;C4KC; ;E750;LURAGO MARINONE;B;B2;CO00004172;5;Negozi;NORMALE;P;800;1500;L;3,5;6,9;L;
NORD-OVEST;LOMBARDIA;CO;3013137;C4KC; ;E750;LURAGO MARINONE;B;B2;CO00004172;6;Uffici;NORMALE;P;1050;1200;L;2,8;4,3;L;
NORD-OVEST;LOMBARDIA;CO;3013137;C4KC; ;E750;LURAGO MARINONE;B;B2;CO00004172;8;Capannoni industriali;NORMALE;P;450;750;L;2;3,4;L;
NORD-OVEST;LOMBARDIA;CO;3013137;C4KC; ;E750;LURAGO MARINONE;B;B2;CO00004172;8;Capannoni industriali;OTTIMO; ;700;900;L;2,1;3,5;L;
NORD-OVEST;LOMBARDIA;CO;3013137;C4KC; ;E750;LURAGO MARINONE;B;B2;CO00004172;10;Laboratori;NORMALE;P;450;650;L;2;3,4;L;
NORD-OVEST;LOMBARDIA;CO;3013138;C4KD; ;E753;LURATE CACCIVIO;B;B1;CO00001587;20;Abitazioni civili;OTTIMO; ;1600;2100;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013138;C4KD; ;E753;LURATE CACCIVIO;B;B1;CO00001587;20;Abitazioni civili;NORMALE;P;1150;1550;L;4;5,1;L;
NORD-OVEST;LOMBARDIA;CO;3013138;C4KD; ;E753;LURATE CACCIVIO;B;B1;CO00001587;21;Abitazioni di tipo economico;NORMALE;P;800;1100;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013138;C4KD; ;E753;LURATE CACCIVIO;B;B1;CO00001587;13;Box;NORMALE;P;830;1100;L;3,6;4,8;L;
NORD-OVEST;LOMBARDIA;CO;3013138;C4KD; ;E753;LURATE CACCIVIO;B;B1;CO00001587;1;Ville e Villini;NORMALE;P;1200;1600;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013138;C4KD; ;E753;LURATE CACCIVIO;B;B1;CO00001587;9;Magazzini;NORMALE;P;500;650;L;2,2;3;L;
NORD-OVEST;LOMBARDIA;CO;3013138;C4KD; ;E753;LURATE CACCIVIO;B;B1;CO00001587;5;Negozi;NORMALE;P;1100;1900;L;5;9,5;L;
NORD-OVEST;LOMBARDIA;CO;3013138;C4KD; ;E753;LURATE CACCIVIO;B;B1;CO00001587;6;Uffici;NORMALE;P;1050;1400;L;3,2;4,9;L;
NORD-OVEST;LOMBARDIA;CO;3013138;C4KD; ;E753;LURATE CACCIVIO;B;B1;CO00001587;8;Capannoni industriali;NORMALE;P;400;650;L;1,9;3;L;
NORD-OVEST;LOMBARDIA;CO;3013138;C4KD; ;E753;LURATE CACCIVIO;B;B1;CO00001587;10;Laboratori;NORMALE;P;400;600;L;1,9;2,8;L;
NORD-OVEST;LOMBARDIA;CO;3013138;C4KD; ;E753;LURATE CACCIVIO;C;C1;CO00001588;20;Abitazioni civili;OTTIMO; ;1500;1950;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013138;C4KD; ;E753;LURATE CACCIVIO;C;C1;CO00001588;20;Abitazioni civili;NORMALE;P;1000;1350;L;4;5,1;L;
NORD-OVEST;LOMBARDIA;CO;3013138;C4KD; ;E753;LURATE CACCIVIO;C;C1;CO00001588;13;Box;NORMALE;P;900;1100;L;3,8;4,8;L;
NORD-OVEST;LOMBARDIA;CO;3013138;C4KD; ;E753;LURATE CACCIVIO;C;C1;CO00001588;1;Ville e Villini;NORMALE;P;1250;1800;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013138;C4KD; ;E753;LURATE CACCIVIO;C;C1;CO00001588;1;Ville e Villini;OTTIMO; ;1750;2200;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013138;C4KD; ;E753;LURATE CACCIVIO;C;C1;CO00001588;9;Magazzini;NORMALE;P;500;650;L;2,2;3;L;
NORD-OVEST;LOMBARDIA;CO;3013138;C4KD; ;E753;LURATE CACCIVIO;C;C1;CO00001588;5;Negozi;NORMALE;P;1100;1900;L;5;9,5;L;
NORD-OVEST;LOMBARDIA;CO;3013138;C4KD; ;E753;LURATE CACCIVIO;C;C1;CO00001588;6;Uffici;NORMALE;P;1050;1400;L;3,2;4,7;L;
NORD-OVEST;LOMBARDIA;CO;3013138;C4KD; ;E753;LURATE CACCIVIO;C;C1;CO00001588;8;Capannoni industriali;NORMALE;P;400;650;L;1,9;3;L;
NORD-OVEST;LOMBARDIA;CO;3013138;C4KD; ;E753;LURATE CACCIVIO;C;C1;CO00001588;10;Laboratori;NORMALE;P;400;600;L;1,9;2,8;L;
NORD-OVEST;LOMBARDIA;CO;3013138;C4KD; ;E753;LURATE CACCIVIO;D;D1;CO00001589;20;Abitazioni civili;NORMALE;P;1150;1450;L;3,8;5;L;
NORD-OVEST;LOMBARDIA;CO;3013138;C4KD; ;E753;LURATE CACCIVIO;D;D1;CO00001589;20;Abitazioni civili;OTTIMO; ;1450;1800;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013138;C4KD; ;E753;LURATE CACCIVIO;D;D1;CO00001589;21;Abitazioni di tipo economico;NORMALE;P;1000;1250;L;3,5;4,2;L;
NORD-OVEST;LOMBARDIA;CO;3013138;C4KD; ;E753;LURATE CACCIVIO;D;D1;CO00001589;13;Box;NORMALE;P;730;1050;L;3,2;4,7;L;
NORD-OVEST;LOMBARDIA;CO;3013138;C4KD; ;E753;LURATE CACCIVIO;D;D1;CO00001589;1;Ville e Villini;NORMALE;P;1250;1700;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013138;C4KD; ;E753;LURATE CACCIVIO;D;D1;CO00001589;1;Ville e Villini;OTTIMO; ;1650;2100;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013138;C4KD; ;E753;LURATE CACCIVIO;D;D1;CO00001589;8;Capannoni industriali;NORMALE;P;400;650;L;1,9;3;L;
NORD-OVEST;LOMBARDIA;CO;3013138;C4KD; ;E753;LURATE CACCIVIO;D;D1;CO00001589;10;Laboratori;NORMALE;P;400;600;L;1,9;2,8;L;
NORD-OVEST;LOMBARDIA;CO;3013139;C4KH; ;E830;MAGREGLIO;B;B2;CO00004142;20;Abitazioni civili;NORMALE;P;710;1050;L;1,7;2,5;L;
NORD-OVEST;LOMBARDIA;CO;3013139;C4KH; ;E830;MAGREGLIO;B;B2;CO00004142;21;Abitazioni di tipo economico;NORMALE;P;600;900;L;1,5;2,2;L;
NORD-OVEST;LOMBARDIA;CO;3013139;C4KH; ;E830;MAGREGLIO;B;B2;CO00004142;13;Box;NORMALE;P;610;900;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013139;C4KH; ;E830;MAGREGLIO;B;B2;CO00004142;1;Ville e Villini;NORMALE;P;850;1200;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013139;C4KH; ;E830;MAGREGLIO;B;B2;CO00004142;9;Magazzini;NORMALE;P;350;450;L;1,5;2,4;L;
NORD-OVEST;LOMBARDIA;CO;3013139;C4KH; ;E830;MAGREGLIO;B;B2;CO00004142;5;Negozi;NORMALE;P;700;900;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013139;C4KH; ;E830;MAGREGLIO;B;B2;CO00004142;6;Uffici;NORMALE;P;700;1050;L;1,7;2,5;L;
NORD-OVEST;LOMBARDIA;CO;3013139;C4KH; ;E830;MAGREGLIO;B;B2;CO00004142;10;Laboratori;NORMALE;P;300;500;L;1,4;2,4;L;
NORD-OVEST;LOMBARDIA;CO;3013143;C4KL; ;E951;MARIANO COMENSE;B;B1;CO00001622;20;Abitazioni civili;NORMALE;P;1300;1800;L;4,4;6,6;L;
NORD-OVEST;LOMBARDIA;CO;3013143;C4KL; ;E951;MARIANO COMENSE;B;B1;CO00001622;20;Abitazioni civili;OTTIMO; ;1800;2300;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013143;C4KL; ;E951;MARIANO COMENSE;B;B1;CO00001622;21;Abitazioni di tipo economico;NORMALE;P;950;1400;L;3,5;5;L;
NORD-OVEST;LOMBARDIA;CO;3013143;C4KL; ;E951;MARIANO COMENSE;B;B1;CO00001622;13;Box;NORMALE;P;1000;1500;L;2,7;4;L;
NORD-OVEST;LOMBARDIA;CO;3013143;C4KL; ;E951;MARIANO COMENSE;B;B1;CO00001622;1;Ville e Villini;NORMALE;P;1500;2000;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013143;C4KL; ;E951;MARIANO COMENSE;B;B1;CO00001622;1;Ville e Villini;OTTIMO; ;1800;2500;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013143;C4KL; ;E951;MARIANO COMENSE;B;B1;CO00001622;5;Negozi;NORMALE;P;1300;2400;L;6,7;13,4;L;
NORD-OVEST;LOMBARDIA;CO;3013143;C4KL; ;E951;MARIANO COMENSE;B;B1;CO00001622;6;Uffici;NORMALE;P;1200;1600;L;4;5,7;L;
NORD-OVEST;LOMBARDIA;CO;3013143;C4KL; ;E951;MARIANO COMENSE;C;C1;CO00002911;20;Abitazioni civili;OTTIMO; ;1900;2400;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013143;C4KL; ;E951;MARIANO COMENSE;C;C1;CO00002911;20;Abitazioni civili;NORMALE;P;1300;1750;L;4;5,8;L;
NORD-OVEST;LOMBARDIA;CO;3013143;C4KL; ;E951;MARIANO COMENSE;C;C1;CO00002911;21;Abitazioni di tipo economico;NORMALE;P;900;1250;L;3,3;4,8;L;
NORD-OVEST;LOMBARDIA;CO;3013143;C4KL; ;E951;MARIANO COMENSE;C;C1;CO00002911;13;Box;NORMALE;P;1000;1500;L;2,7;4;L;
NORD-OVEST;LOMBARDIA;CO;3013143;C4KL; ;E951;MARIANO COMENSE;C;C1;CO00002911;1;Ville e Villini;NORMALE;P;1400;1750;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013143;C4KL; ;E951;MARIANO COMENSE;C;C1;CO00002911;1;Ville e Villini;OTTIMO; ;1900;2400;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013143;C4KL; ;E951;MARIANO COMENSE;C;C1;CO00002911;9;Magazzini;NORMALE;P;450;600;L;1,9;2,8;L;
NORD-OVEST;LOMBARDIA;CO;3013143;C4KL; ;E951;MARIANO COMENSE;C;C1;CO00002911;5;Negozi;NORMALE;P;1000;2000;L;3,5;7;L;
NORD-OVEST;LOMBARDIA;CO;3013143;C4KL; ;E951;MARIANO COMENSE;C;C1;CO00002911;6;Uffici;NORMALE;P;1100;1500;L;3,6;5,1;L;
NORD-OVEST;LOMBARDIA;CO;3013143;C4KL; ;E951;MARIANO COMENSE;C;C1;CO00002911;8;Capannoni industriali;NORMALE;P;450;800;L;2;3,4;L;
NORD-OVEST;LOMBARDIA;CO;3013143;C4KL; ;E951;MARIANO COMENSE;C;C1;CO00002911;10;Laboratori;NORMALE;P;450;650;L;2;3,4;L;
NORD-OVEST;LOMBARDIA;CO;3013143;C4KL; ;E951;MARIANO COMENSE;C;C2;CO00002912;20;Abitazioni civili;OTTIMO; ;1600;2150;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013143;C4KL; ;E951;MARIANO COMENSE;C;C2;CO00002912;20;Abitazioni civili;NORMALE;P;1150;1600;L;3,8;5,7;L;
NORD-OVEST;LOMBARDIA;CO;3013143;C4KL; ;E951;MARIANO COMENSE;C;C2;CO00002912;21;Abitazioni di tipo economico;NORMALE;P;900;1300;L;3,3;4,8;L;
NORD-OVEST;LOMBARDIA;CO;3013143;C4KL; ;E951;MARIANO COMENSE;C;C2;CO00002912;13;Box;NORMALE;P;1000;1250;L;2,7;4;L;
NORD-OVEST;LOMBARDIA;CO;3013143;C4KL; ;E951;MARIANO COMENSE;C;C2;CO00002912;1;Ville e Villini;NORMALE;P;1250;1700;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013143;C4KL; ;E951;MARIANO COMENSE;C;C2;CO00002912;1;Ville e Villini;OTTIMO; ;1650;2200;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013143;C4KL; ;E951;MARIANO COMENSE;C;C2;CO00002912;9;Magazzini;NORMALE;P;450;600;L;1,9;2,8;L;
NORD-OVEST;LOMBARDIA;CO;3013143;C4KL; ;E951;MARIANO COMENSE;C;C2;CO00002912;5;Negozi;NORMALE;P;1000;1700;L;3,5;7;L;
NORD-OVEST;LOMBARDIA;CO;3013143;C4KL; ;E951;MARIANO COMENSE;C;C2;CO00002912;6;Uffici;NORMALE;P;1100;1500;L;3,6;5,1;L;
NORD-OVEST;LOMBARDIA;CO;3013143;C4KL; ;E951;MARIANO COMENSE;C;C2;CO00002912;8;Capannoni industriali;NORMALE;P;450;800;L;2;3,4;L;
NORD-OVEST;LOMBARDIA;CO;3013143;C4KL; ;E951;MARIANO COMENSE;C;C2;CO00002912;10;Laboratori;NORMALE;P;450;650;L;2;3,4;L;
NORD-OVEST;LOMBARDIA;CO;3013143;C4KL; ;E951;MARIANO COMENSE;D;D1;CO00003962;20;Abitazioni civili;OTTIMO; ;1300;1800;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013143;C4KL; ;E951;MARIANO COMENSE;D;D1;CO00003962;20;Abitazioni civili;NORMALE;P;1000;1500;L;3,5;5,2;L;
NORD-OVEST;LOMBARDIA;CO;3013143;C4KL; ;E951;MARIANO COMENSE;D;D1;CO00003962;13;Box;NORMALE;P;900;1100;L;2,5;3,6;L;
NORD-OVEST;LOMBARDIA;CO;3013143;C4KL; ;E951;MARIANO COMENSE;D;D1;CO00003962;1;Ville e Villini;OTTIMO; ;1400;1900;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013143;C4KL; ;E951;MARIANO COMENSE;D;D1;CO00003962;1;Ville e Villini;NORMALE;P;1100;1600;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013143;C4KL; ;E951;MARIANO COMENSE;D;D1;CO00003962;9;Magazzini;NORMALE;P;450;600;L;1,9;2,8;L;
NORD-OVEST;LOMBARDIA;CO;3013143;C4KL; ;E951;MARIANO COMENSE;D;D1;CO00003962;5;Negozi;NORMALE;P;1000;1700;L;3,5;7;L;
NORD-OVEST;LOMBARDIA;CO;3013143;C4KL; ;E951;MARIANO COMENSE;D;D1;CO00003962;6;Uffici;NORMALE;P;1000;1500;L;3,3;4,8;L;
NORD-OVEST;LOMBARDIA;CO;3013143;C4KL; ;E951;MARIANO COMENSE;D;D1;CO00003962;8;Capannoni industriali;NORMALE;P;450;800;L;2;3,4;L;
NORD-OVEST;LOMBARDIA;CO;3013143;C4KL; ;E951;MARIANO COMENSE;D;D1;CO00003962;8;Capannoni industriali;OTTIMO; ;700;900;L;2,1;3,5;L;
NORD-OVEST;LOMBARDIA;CO;3013143;C4KL; ;E951;MARIANO COMENSE;D;D1;CO00003962;10;Laboratori;NORMALE;P;450;650;L;2;3,4;L;
NORD-OVEST;LOMBARDIA;CO;3013144;C4KN; ;F017;MASLIANICO;B;B1;CO00001635;20;Abitazioni civili;OTTIMO; ;1900;2700;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013144;C4KN; ;F017;MASLIANICO;B;B1;CO00001635;20;Abitazioni civili;NORMALE;P;1250;1650;L;4,8;6,4;L;
NORD-OVEST;LOMBARDIA;CO;3013144;C4KN; ;F017;MASLIANICO;B;B1;CO00001635;21;Abitazioni di tipo economico;NORMALE;P;950;1350;L;3;4,4;L;
NORD-OVEST;LOMBARDIA;CO;3013144;C4KN; ;F017;MASLIANICO;B;B1;CO00001635;13;Box;NORMALE;P;900;1100;L;3,8;4,8;L;
NORD-OVEST;LOMBARDIA;CO;3013144;C4KN; ;F017;MASLIANICO;B;B1;CO00001635;1;Ville e Villini;NORMALE;P;1300;1850;L;5;7,3;L;
NORD-OVEST;LOMBARDIA;CO;3013144;C4KN; ;F017;MASLIANICO;B;B1;CO00001635;9;Magazzini;NORMALE;P;650;800;L;3;4,1;L;
